specimen_id	e-type	m-type	me-type	upright_angle	soma_distance_from_pia	estimated_shrinkage_factor	estimated_slice_angle	line_name	specimen__hemisphere	structure__acronym	structure_parent__acronym	structure__layer	nr__max_euclidean_distance	nr__number_stems	nr__number_bifurcations	nr__average_contraction	nr__average_parent_daughter_ratio	ef__fast_trough_v_long_square	ef__upstroke_downstroke_ratio_long_square	ef__adaptation	ef__f_i_curve_slope	ef__threshold_i_long_square	ef__tau	ef__avg_isi	ef__avg_firing_rate	ef__ri	ef__peak_t_ramp	ef__vrest	si__height	si__width	csl__x	csl__y	csl__z	csl__normalized_depth	cell_reporter_status	m__glif	m__biophys	m__biophys_perisomatic	m__biophys_all_active	tag__apical	tag__dendrite_type	donor__age	donor__sex	donor__disease_state	donor__race	donor__years_of_seizure_history	cell_set_preferred_alias	cell_set_ label	cell_set_ accession	cell_set_ aligned_alias	cell_set_  additional_alias	cell_set_ alias_citation	cell_set_ structure	cell_set_ ontology_tag	nomenclature_taxonomy_id	nomenclature_species	nomenclature_modality
478110866	Inh_3	Aspiny_16	ME_Inh_3	171.9387426004	561.985809763218	2.83289329057999	8.25305523542	Htr3a-Cre_NO152	left	VISp5	VISp	5	581.3883548111789	2.0	42.0	0.9047475249191809	0.834651200329899	-49.468753814697294	2.80944136489596	0.008572166624374641	0.31964285714285695	50.0	15.282563840253001	33.894074074074105	29.5036824966672	214.68758583068802	3.11495375	-75.1252746582031	9438.0	5769.0	8550.51765615568	1134.93548609362	3213.74096330432	0.5348612967916321	positive	2	2	1	1		aspiny						ME_Inh_3	ME 03	CS201906170_3		Descending axon, bidirectional dendrites|irregular 	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
478497530	Exc_3	Spiny_12	ME_Exc_5	215.519584363702	551.146496169846	2.49390033543	10.6993707780999	Rorb-IRES2-Cre	right	VISl5	VISl	5	544.191187814485	4.0	38.0	0.897571909999641	0.8451152007248441	-42.65625	3.2337747980318303	0.17920931630097103	0.125162344862747	70.0	29.371184129953104	129.141428571429	7.743448489474419	205.624923110008	4.068135	-74.6204833984375	7597.0	9435.0	8641.0	1601.96763793151	2299.2261690293303	0.546031319309975	negative	2	1	1	0	intact	spiny																
478499902	Exc_3	Spiny_2	ME_Exc_15	132.590206286597	370.665883960072	2.36330979719	12.9363977619	Rorb-IRES2-Cre	left	VISl4	VISl	4	374.667522229403	6.0	28.0	0.89779351033238	0.779837818692819	-43.656253814697294	3.2999292533846	0.10049029011931099	0.22214467925846398	90.0	22.8412526885359	80.4504545454545	12.430010565508999	197.812542319298	5.30440833333333	-81.92041015625	7567.0	7581.0	8780.00000000001	1553.9279131393803	9205.58700244947	0.35880499534783794	positive	2	2	1	1	intact	spiny																
478586295	Exc_1	Spiny_12	ME_Exc_3	216.830622652834	558.334102295993	3.46344335538	14.1728263102	Rorb-IRES2-Cre	right	VISp5	VISp	5	571.166055955542	10.0	16.0	0.867569581226749	0.784639860383783	-51.968753814697294	2.7462963643666805		0.129997309118334	140.0	8.48381375018388			100.000038743019	8.759253333333339	-57.3023872375488	9425.0	9423.0	8906.0	1378.8795380091299	2806.0235173277697	0.550920156684638	positive	2	2	1	1	intact	spiny																
478888052	Exc_3	Spiny_12	ME_Exc_13	210.457810387014	549.781639862314	2.67198688945	2.24617395567	Scnn1a-Tg2-Cre	right	VISp5	VISp	5	553.11001406213	11.0	37.0	0.919327857846593	0.861676895754546	-42.0000038146973	3.1196650563734702	0.046079048252556	0.12464030169113001	110.0	19.3525924192435	97.0	10.3092783505155	113.28125	6.00137166666667	-72.3885116577148	9434.0	11272.0	8138.741706522809	1179.03072451506	2934.7334588863	0.57235259268991	negative	0	1	1	0	intact	spiny						ME_Exc_13	ME 30	CS201906170_30	L5 IT	Tufted L5|RS adapting	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
478892782	Exc_3	Spiny_4	ME_Exc_18	227.999912297999	376.290226522377	2.50307878690999	27.3306087956	Scnn1a-Tg2-Cre	right	VISp4	VISp	4	391.89054749159203	6.0	30.0	0.8999002038759741	0.886661867329646	-40.9687538146973	2.9490627934845297	0.0203554099623669	0.23728813559321998	90.0	17.5487594518648	49.72	20.1126307320998	72.91667163372041	5.157655	-72.4729232788086	7564.0	7599.0	9461.0	1113.86783778736	3328.32798865087	0.41340348091796997	negative	0	1	1	0	intact	spiny						ME_Exc_18	ME 29	CS201906170_29		Non-tufted L4|RS adapting	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
479010903	Exc_3	Spiny_5	ME_Exc_20	301.125094376879	573.190726732882	2.74399460503	3.24431361952	Pvalb-IRES-Cre	left	VISp5	VISp	5	405.20573667047205	9.0	36.0	0.8968479088613219	0.9149607495389851	-43.53125	3.6408216837790697	0.230104987829093	0.0673180676064353	130.0	23.2004952143092	142.37875	7.023520012642339	115.15629291534401	7.04483	-76.3922119140625	7598.0	5759.0	8200.0	1059.7125697133001	8130.93415356353	0.552278593741203	negative	2	1	1	0	intact	spiny																
479013100	Exc_3	Spiny_7	ME_Exc_15	176.909187120959	341.76140236489	3.05757172357999	0.0	Rorb-IRES2-Cre	right	VISp2/3	VISp	2/3	334.170810042484	6.0	18.0	0.8956643491179129	0.928509892774161	-44.937503814697294	2.99279264993828	0.0448245839432379	0.223863652245072	70.0	27.5312816033045	91.3222222222222	10.9502372551405	235.000044107437	3.82400166666667	-75.32037353515621	5746.0	5747.0	7928.1195708078085	822.994518209535	3037.66914838523	0.334794135863995	negative	0	0	0	0	intact	spiny																
479179020	Exc_3	Spiny_8	ME_Exc_13	159.247988804081	477.538618951791	2.05777071649	15.3003949176	Rorb-IRES2-Cre	left	VISp4	VISp	4	471.04320587425997	9.0	26.0	0.911795716894826	0.897730897874773	-51.656253814697294	3.89097900341029	0.0489789939637175	0.242635658914728	50.0	26.8500880674827	74.37875	13.444700267213399	190.937504172325	2.916345	-71.72515869140621	7596.0	5761.0	8930.034334750551	1128.21746175008	8254.58934340736	0.46644636834814707	positive	5	2	1	1	intact	spiny						ME_Exc_13	ME 30	CS201906170_30	L5 IT	Tufted L5|RS adapting	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
479225052	Exc_4	Spiny_14	ME_Exc_1	148.792688629677	605.187359682384	3.32796421773	29.5808424051	Rorb-IRES2-Cre	left	VISp5	VISp	5	587.325237557939	8.0	55.0	0.8857184052249352	0.975939615374856	-46.5	2.9008821514463197	0.056602865193481	0.16935279882560197	90.0	17.3801509964646	81.5690909090909	12.2595457281056	122.187539935112	3.74163666666667	-66.0431060791016	9430.0	7602.0	9547.44890263525	1737.12357088611	8722.5140249451	0.609268116870475	positive	2	0	0	0	intact	spiny						ME_Exc_1	ME 31	CS201906170_31	L5 CF	Thick-tufted L5|RS low Ri, sharp sag	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
479225080	Exc_3	Spiny_9	ME_Exc_13	124.458676966324	520.124204467241	2.44164469186	23.6797640111	Rorb-IRES2-Cre	left	VISp5	VISp	5	519.543998640356	8.0	41.0	0.8882165961909508	0.8604826403753041	-43.375	3.46056001526963	0.0241194554219479	0.209598225461585	70.0	24.7212930180351	83.4018181818182	11.9901462797846	174.37507212161998	3.98160333333333	-74.57196044921879	7595.0	9432.0	9319.99999999998	1422.38723170785	8441.57936044428	0.532532371351087	positive	5	0	0	0	intact	spiny						ME_Exc_13	ME 30	CS201906170_30	L5 IT	Tufted L5|RS adapting	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
479704527	Exc_3	Spiny_9	ME_Exc_13	128.888290597983	500.610657982171	2.24775673877	16.0496724916	Rbp4-Cre_KL100	left	VISp4	VISp	4	514.780890414738	10.0	50.0	0.882775100501077	0.923718669296448	-43.656253814697294	4.42113351757389	0.09993215645546699	0.10531427755950698	120.00000762939501	23.690274126255304	125.923571428571	7.94132495334474	120.15632539987601	5.80506166666667	-74.2126541137695	9422.0	11259.0	9069.83639483558	1227.3193268445	8353.15104166193	0.487800977446185	negative	2	2	1	1	intact	spiny						ME_Exc_13	ME 30	CS201906170_30	L5 IT	Tufted L5|RS adapting	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
479721491	Exc_3	Spiny_9	ME_Exc_13	209.548521337363	484.616154531765	2.92997363023999	5.39695716161	Rbp4-Cre_KL100	right	VISp5	VISp	5	439.864805539679	9.0	45.0	0.8822336540325351	0.837301659951362	-45.0	3.95220515218526	0.103914187597798	0.0683593821525545	150.0	20.8820934116197	153.395	6.519117311516019	125.937506556511	5.678063333333331	-78.1010055541992	7573.0	5752.0	8324.225407715401	1113.28901607899	3144.9337752833503	0.511970973111516	positive	5	1	1	0	intact	spiny						ME_Exc_13	ME 30	CS201906170_30	L5 IT	Tufted L5|RS adapting	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
479728896	Exc_3	Spiny_5	ME_Exc_18	184.891124554315	462.247012042714	2.11213517665	-0.284075070733	Rbp4-Cre_KL100	right	VISp4	VISp	4	442.792732957193	5.0	23.0	0.8991506437526371	0.8585668968454381	-51.187503814697294	4.14306939848789	0.0388427171251858	0.185227281199998	90.0	18.1879194474147	76.51045454545459	13.0701092542314	135.937422513962	4.84568833333333	-83.6219711303711	7582.0	5752.0	7937.42293628	1036.02756656	8237.36496456	0.48176212552430103	negative	5	1	1	0	intact	spiny						ME_Exc_18	ME 29	CS201906170_29		Non-tufted L4|RS adapting	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
479770916	Exc_4	Spiny_14	ME_Exc_1	306.14131389537	588.26245172151	0.830006719102	0.0	Rorb-IRES2-Cre	right	VISpm5	VISpm	5	638.971852026582	10.0	50.0	0.922203783015034	0.8634890482205481	-48.750003814697294	2.49057336729174	0.00634278813750325	0.140178573119395	170.0	15.042431812334199	90.14399999999999	11.093361732339401	97.0313251018524	6.3669199999999995	-67.62628173828121	7584.0	7600.0	7943.689940907241	891.2956452144141	3778.0868172170703	0.61661959945125	negative	5	1	1	0	intact	spiny						ME_Exc_1	ME 31	CS201906170_31	L5 CF	Thick-tufted L5|RS low Ri, sharp sag	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
479905853	Inh_3	Aspiny_2	ME_Inh_24	216.740858602354	696.96732554952	2.27230121625	11.1553810351	Sst-IRES-Cre	right	VISp5	VISp	5	251.19132251435298	5.0	21.0	0.9146910139909731	0.9005960106362951	-50.593753814697294	2.37617779852011	0.0349288596863164	0.469480537621079	90.0	17.6657099422434	49.1228947368421	20.357106505167	214.46426212787603	4.501265	-71.5020294189453	9449.0	9438.0	8661.0	1240.05522290313	3316.1176211663897	0.7092855304237329	positive	0	0	0	0		aspiny						ME_Inh_24	ME 24	CS201906170_24		Large ascending axon L5, L6|mid-width AP adapting & transient 	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
480003970	Exc_4	Spiny_14	ME_Exc_1	135.52451776864	596.020864985515	1.95349782157	-16.9702770142	Scnn1a-Tg2-Cre	right	VISp5	VISp	5	618.306114699394	6.0	51.0	0.864566604453808	0.8753925765543349	-45.21875	3.1772579552872697	0.4194458314717971	0.11458332494653697	270.0	9.00464464911782	285.3825	3.50406910024266	70.1562538743019	9.75847666666667	-65.65114593505861	7601.0	7595.0	8985.0	1564.6487740350399	2572.97379885809	0.625686829466484	negative	2	0	0	0	intact	spiny						ME_Exc_1	ME 31	CS201906170_31	L5 CF	Thick-tufted L5|RS low Ri, sharp sag	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
480087928	Exc_3	Spiny_4	ME_Exc_17	157.250526787855	426.872051800337	2.37286705617	2.65798141495	Rorb-IRES2-Cre	left	VISp4	VISp	4	415.542767757809	4.0	21.0	0.8990427354402	0.8778533505840971	-48.5	3.52229179453099	0.0183919874829413	0.19921414538310397	50.0	35.8412916818504	58.0516666666667	17.2260342798082	230.04467785358398	3.172455	-73.2083282470703	9426.0	9426.0	8190.00000000001	965.345563571091	8156.980882040659	0.44640041356129206	positive	5	1	1	0	intact	spiny																
480114344	Exc_3	Spiny_9	ME_Exc_13	212.31858872621	493.193067151114	3.51458552995	4.4076444875	Rorb-IRES2-Cre	right	VISp5	VISp	5	497.64862352309405	11.0	45.0	0.914961181861014	0.893874031775563	-43.40625	4.513262974127009	0.0774982509294701	0.12	110.0	27.556439425040498	168.123	5.948026147522941	118.750378489494	4.1681466666666696	-71.71974182128909	7579.0	7574.0	8324.225407715401	1184.45215271203	2984.5890183961797	0.5060215554083729	positive	0	1	1	0	intact	spiny						ME_Exc_13	ME 30	CS201906170_30	L5 IT	Tufted L5|RS adapting	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
480116737	Exc_3	Spiny_9	ME_Exc_12	225.939166249288	527.964134463472	2.06809589819999	29.934060244	Rorb-IRES2-Cre	right	VISp5	VISp	5	515.6389762782579	10.0	37.0	0.8789674050682941	0.8900914155196129	-43.031253814697294	2.85344748318012	0.0921209855272491	0.12417061771537499	30.0000019073486	49.7167411658259	113.670625	8.79734759969869	331.250011920929	2.144635	-61.395179748535206	7575.0	7583.0	9489.24257509068	1510.18021243594	2896.81549764841	0.5244707829098929	positive	0	1	1	0	intact	spiny																
480122859	Exc_3	Spiny_12	ME_Exc_5	152.345083989381	590.573579886997	6.39880952381	15.7387657229	Rorb-IRES2-Cre	left	VISp5	VISp	5	605.4470188485859	8.0	26.0	0.9068934413782491	0.9102814798780521	-53.343753814697294	2.7437166656664598	0.0429870482885677	0.264285714285714	50.0	35.4837583971072	79.42375	12.590692330694498	348.43733906745905	3.199065	-71.2270584106445	9439.0	7596.0	8994.0	1196.8001951052001	8140.2817922989	0.574411220218691	positive	2	0	0	0	intact	spiny																
480124551	Exc_3	Spiny_7	ME_Exc_14	210.005228098425	394.410250899016	3.66835166286	-6.07621146827	Rorb-IRES2-Cre	left	VISp4	VISp	4	360.26280767309305	5.0	24.0	0.9138987155589441	0.957759696120313	-47.812503814697294	2.3962109066716804	0.0649189348589349	0.18630138176917702	90.0	23.2744910340676	91.33714285714291	10.948448448448401	263.437449932098	3.35851	-73.1930770874023	5743.0	5742.0	8504.0	1016.09304071745	8362.54382236239	0.379658055201667	positive	2	1	1	0	intact	spiny						ME_Exc_14	ME 28	CS201906170_28		Tufted (sparse) L4|RS adapting	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
480169178	Exc_3	Spiny_8	ME_Exc_13	220.09885159547	531.17746410504	5.1996672213	5.22979621007	Rorb-IRES2-Cre	right	VISp5	VISp	5	543.490418862532	9.0	38.0	0.903053149057192	0.9495974849401321	-48.468753814697294	4.015347909237129	0.15875162349260502	0.110212429058771	110.0	21.9469476708997	81.548	12.2627164369451	157.500043511391	3.6629699999999996	-74.5154037475586	7584.0	7577.0	8300.9250643679	1170.8658761137801	3052.3060008691805	0.51319624543025	positive	5	2	1	1	intact	spiny						ME_Exc_13	ME 30	CS201906170_30	L5 IT	Tufted L5|RS adapting	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
480351780	Exc_4	Spiny_12	ME_Exc_1	137.44999579237	610.458306124745	2.07986688852	11.3084024485999	Rorb-IRES2-Cre	left	VISp5	VISp	5	607.6284969523571	6.0	45.0	0.88206106304971	0.8807871594007559	-47.281253814697294	3.5390984522912596	0.0233020464716072	0.186829278533363	70.0	15.961171990068701	56.73647058823529	17.6253473230208	136.718794703484	3.6244650000000003	-61.491153717040994	9461.0	7591.0	8790.232274665508	1234.5741812747199	8187.55029416292	0.590516813629868	positive	5	2	1	1	intact	spiny						ME_Exc_1	ME 31	CS201906170_31	L5 CF	Thick-tufted L5|RS low Ri, sharp sag	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
480353286	Exc_3	Spiny_12	ME_Exc_13	187.58442343558	580.467382739228	3.16901408450999	3.25127070705999	Rorb-IRES2-Cre	right	VISp5	VISp	5	598.6750934519159	9.0	27.0	0.911625157924518	0.818100413710033	-43.687503814697294	3.20487887251311	0.0360390730985756	0.12121212848071199	130.0	20.0452601779845	110.28625	9.06731346836074	115.781329572201	5.42559333333333	-75.17481994628909	9433.0	7597.0	8231.024034325379	988.41843626217	3483.90711468642	0.55730890602616	positive	5	2	1	1	intact	spiny						ME_Exc_13	ME 30	CS201906170_30	L5 IT	Tufted L5|RS adapting	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
481093525	Inh_12	Aspiny_11	ME_Inh_9	146.801915866741	682.931451424237	5.05226480835999	-7.980725402	Pvalb-IRES-Cre	left	VISp5	VISp	5	261.967987622076	8.0	16.0	0.9204371907248029	0.8341304990176941	-51.562503814697294	1.26586524112909		0.931127150030384	370.0	8.314570548204651	10.025	99.7506234413965	78.2812535762787	15.912846666666699	-69.0012588500977	7585.0	7580.0	8593.86249295914	1062.13631056172	7708.73408293955	0.65312581984607	positive	2	0	0	0		aspiny						ME_Inh_9	ME 09	CS201906170_9		Ascending axon L5, L6|FS transient & pausing 	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
481136138	Inh_12	Aspiny_10	ME_Inh_10	189.750479433268	607.358915223738	2.99539170507	3.08519879166	Htr3a-Cre_NO152	right	VISp5	VISp	5	306.811301726159	8.0	17.0	0.9308145313901658	0.8821133798615021	-54.812503814697294	1.27846160373426	0.00192192795292602	0.6832588765846109	310.0	5.404290431352679	13.704436619718301	72.96907036376629	78.4374624490738	12.226571666666699	-78.48374938964841	7606.0	9442.0	8184.42334763037	994.40964472071	3559.8161814403	0.646960786470314	positive	0	1	1	0		aspiny						ME_Inh_10	ME 10	CS201906170_10		Ascending axon|FS delayed & sustained 	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
482516713	Inh_12	Aspiny_11	ME_Inh_10	141.294098666692	723.028742015658	3.89212331544	-16.4194270817	Pvalb-IRES-Cre	right	VISp5	VISp	5	242.35193019584202	6.0	15.0	0.9280430998205601	0.8031372877288079	-64.21875	1.17200712664061	0.0257060216293444	1.00628897616236	400.0	6.30957887700408	8.59875000000004	116.295973251926	87.18749880790709	16.038211666666697	-70.0180740356445	7596.0	7606.0	8940.621187386809	1611.4933592587	2581.2775869770003	0.695130293272037	positive	0	2	1	1		aspiny						ME_Inh_10	ME 10	CS201906170_10		Ascending axon|FS delayed & sustained 	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
483020137	Exc_3	Spiny_7	ME_Exc_14	232.8179012971	419.517626251933	2.65306122449	14.2462912077	Nr5a1-Cre	right	VISp4	VISp	4	396.719119568367	6.0	19.0	0.900488147457342	0.873413590823442	-55.59375	3.35211272614071	0.0798116600063756	0.223297732686608	110.0	13.0370818304938	58.8525	16.9916316214264	143.74999701976802	2.92959833333333	-81.57537841796879	5748.0	5729.0	8983.96602419027	996.658438697648	3458.98079377794	0.43297248973997	negative	5	2	1	1	intact	spiny						ME_Exc_14	ME 28	CS201906170_28		Tufted (sparse) L4|RS adapting	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
483061182	Exc_3	Spiny_3	ME_Exc_16	165.379069155183	423.07515612811	3.18025696476	2.66588176485	Cux2-CreERT2	left	VISp4	VISp	4	391.72220155954903	8.0	24.0	0.91768372741146	0.8922151359763579	-45.437503814697294	3.7953221717638304	0.0744861953420374	0.2	90.0	20.006802296643897	97.84277777777781	10.2204784319515	170.78118026256598	4.57554166666667	-72.5783004760742	11280.0	9429.0	8204.0	1054.68382283313	8382.89308462774	0.44596272221670397	positive	0	1	1	0	intact	spiny																
483068687	Exc_3	Spiny_8	ME_Exc_13	208.458939105433	497.922434854628	2.80982088595999	16.765561274	Scnn1a-Tg2-Cre	right	VISp4	VISp	4	500.073477374545	12.0	31.0	0.913226041251946	0.8415569161805959	-50.468753814697294	2.92889954922594	0.0226673996530728	0.161811476426321	70.0	23.9381132286904	118.448571428571	8.44248257230386	146.875008940697	4.6666125	-73.0231399536133	7594.0	5775.0	8954.25632101938	1367.5655046727802	2599.76057547948	0.474513344197552	negative	0	1	1	0	intact	spiny						ME_Exc_13	ME 30	CS201906170_30	L5 IT	Tufted L5|RS adapting	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
483092310	Exc_3	Spiny_4	ME_Exc_13	158.302074360069	444.244154605065	2.74062705547	1.31804438501	Rbp4-Cre_KL100	left	VISp4	VISp	4	475.321184548827	6.0	38.0	0.8796932315584791	0.8664284987193599	-38.1875	3.3024396460563796	0.064123986178189	0.123454160361014	150.0	18.3740570865658	121.147142857143	8.254424961381071	162.49991953373	4.402915	-71.9448699951172	7566.0	9438.0	8067.921630892841	1015.05220472819	8264.595573400771	0.476153861824126	positive	0	0	0	0	intact	spiny						ME_Exc_13	ME 30	CS201906170_30	L5 IT	Tufted L5|RS adapting	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
483101699	Exc_3	Spiny_2	ME_Exc_17	227.032811233753	361.753004965209	2.33291076836	-16.8324519257	Cux2-CreERT2	left	VISp4	VISp	4	293.79458774798803	6.0	33.0	0.90472071412211	0.8245308964498299	-45.15625	4.06783285976868	0.022854223797453	0.12796710087230198	150.0	15.217130237837699	88.649	11.2804430958048	117.96863377094299	7.26411666666667	-78.13226318359379	9443.0	7601.0	9025.0	1332.87507608797	8765.24113083309	0.39288357145490105	positive	5	2	1	1	intact	spiny																
484564503	Exc_3	Spiny_7	ME_Exc_14	153.923370817791	501.849265267559	1.93452380952	8.70947997629	Rorb-IRES2-Cre	left	VISp4	VISp	4	502.13462537364404	10.0	24.0	0.9065016451708131	0.8087124139900049	-50.187503814697294	3.7580794375992697	0.162879692616409	0.0945304313149008	290.0	20.7580625545651	59.473	16.8143527314916	144.531324505806	6.722389999999999	-74.2315673828125	9373.0	5754.0	8658.87974816433	1084.8921917263401	8250.78214533609	0.46282133142806103	positive	0	1	1	0	intact	spiny						ME_Exc_14	ME 28	CS201906170_28		Tufted (sparse) L4|RS adapting	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
484679812	Exc_3	Spiny_7	ME_Exc_14	160.717459426686	456.666898875535	2.7195027195	12.0814698847	Rorb-IRES2-Cre	left	VISp4	VISp	4	458.941266495191	7.0	17.0	0.8995712800833091	0.777205136606734	-47.46875	3.69286340668917	0.0123755954074587	0.28014773776546603	70.0	23.990084805420604	51.88	19.275250578257502	191.718757152557	2.95594	-67.5364532470703	7598.0	7594.0	8860.13330470803	1152.82594805902	8403.99399913082	0.427033019674128	positive	5	1	1	0	intact	spiny						ME_Exc_14	ME 28	CS201906170_28		Tufted (sparse) L4|RS adapting	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
485161419	Exc_3	Spiny_3	ME_Exc_13	184.474873209147	363.830904575607	1.78571428571	22.1615168254	Sst-IRES-Cre	right	VISp4	VISp	4	389.156538662785	10.0	30.0	0.885523655146089	0.8536416254778729	-44.531253814697294	2.96889371706902	0.0249206652846768	0.22120536810585398	70.0	25.210049101805897	66.9135714285714	14.9446514160057	176.250085234642	3.93402166666667	-68.3296966552734	5707.0	5740.0	9213.71665348	796.122898993	4048.63061163	0.44166884955619395	negative	0	1	1	0	intact	spiny						ME_Exc_13	ME 30	CS201906170_30	L5 IT	Tufted L5|RS adapting	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
485184849	Inh_12	Aspiny_8	ME_Inh_10	204.326366752299	302.925607178676	2.52100840335999	11.5304670441	Pvalb-IRES-Cre	right	VISp2/3	VISp	2/3	214.46632184611198	6.0	21.0	0.928768404759375	0.7685236163958001	-55.531253814697294	1.12619823915282	0.00117062146581198	0.6020089553022521	330.0	5.42826097305393	21.5631818181818	46.375345180126104	63.2810592651367	14.419881666666699	-75.2600326538086	7586.0	5745.0	8981.0	810.976621444942	3490.36920148915	0.29918111281105897	positive	2	2	1	1		aspiny						ME_Inh_10	ME 10	CS201906170_10		Ascending axon|FS delayed & sustained 	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
485468180	Exc_3	Spiny_5	ME_Exc_17	150.822934749145	384.069168661359	2.75616231959	11.7713244663	Nr5a1-Cre	left	VISp2/3	VISp	2/3	327.290133524874	6.0	25.0	0.9243888618291031	0.8910885864890559	-54.906253814697294	2.44642500073718	0.0406693969221849	0.21860465116279104	40.0	54.0359864918097	65.5535714285714	15.2546989921003	268.359363079071	1.97783	-66.9598922729492	7585.0	7583.0	8976.63502144556	833.1916019548511	7974.046192772429	0.368991419862704	positive	5	1	1	0	intact	spiny																
485574721	Exc_3	Spiny_9	ME_Exc_13	131.212999611468	493.934725598057	2.77509078510999	7.36981450298999	Rbp4-Cre_KL100	left	VISp5	VISp	5	523.4544246595971	10.0	47.0	0.9187925968533192	0.913909744796857	-49.0625	3.66071324297725	0.0266305931090018	0.11964286337093301	110.0	22.454116044219102	100.808333333333	9.9198148301232	113.281257450581	6.461119999999999	-77.24940490722659	7631.0	9593.0	8490.0	1270.7936590859	8537.51395610191	0.49591476960515	positive	5	1	1	0	intact	spiny						ME_Exc_13	ME 30	CS201906170_30	L5 IT	Tufted L5|RS adapting	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
485574832	Exc_4	Spiny_12	ME_Exc_1	205.162994355077	553.453729776288	2.08900847302	7.29145061565	Rbp4-Cre_KL100	right	VISp5	VISp	5	577.40338055653	9.0	44.0	0.8828533840275871	0.8296369233206979	-48.437503814697294	3.08486070955679	0.0019687690716395896	0.193605868302471	190.0	13.2719447786308	118.63071428571399	8.42952017966922	80.312579870224	7.84801	-71.4556655883789	9411.0	7587.0	8580.00000000001	1005.4721947408199	3560.5251012513	0.523309138633813	positive	5	2	1	1	intact	spiny						ME_Exc_1	ME 31	CS201906170_31	L5 CF	Thick-tufted L5|RS low Ri, sharp sag	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
