	Species	nm_volume	average_bifurcation_angle_local	average_bifurcation_angle_remote	average_contraction	average_diameter	average_fragmentation	average_parent_daughter_ratio	hausdorff_dimension	id	max_branch_order	max_euclidean_distance	max_path_distance	neuron_reconstruction_type	number_bifurcations	number_branches	number_nodes	number_stems	number_tips	overall_depth	overall_height	overall_width	scale_factor_x	scale_factor_y	scale_factor_z	soma_surface	superseded	tags	total_length	total_surface	vaa3d_volume	line_name	specimen__name	specimen__hemisphere	structure__id	structure__name	structure__acronym	structure_parent__id	structure_parent__acronym	structure__layer	nr__max_euclidean_distance	nr__number_stems	nr__number_bifurcations	nr__average_contraction	nr__average_parent_daughter_ratio	nr__reconstruction_type	nrwkf__id	erwkf__id	ef__fast_trough_v_long_square	ef__upstroke_downstroke_ratio_long_square	ef__adaptation	ef__f_i_curve_slope	ef__threshold_i_long_square	ef__tau	ef__avg_isi	ef__avg_firing_rate	ef__ri	ef__peak_t_ramp	ef__vrest	si__height	si__width	si__path	csl__x	csl__y	csl__z	csl__normalized_depth	cell_reporter_status	m__glif	m__biophys	m__biophys_perisomatic	m__biophys_all_active	tag__apical	tag__dendrite_type	morph_thumb_path	ephys_thumb_path	ephys_inst_thresh_thumb_path	donor__age	donor__sex	donor__disease_state	donor__race	donor__years_of_seizure_history	donor__species	donor__id	donor__name	e-type	m-type	me-type	upright_angle	soma_distance_from_pia	estimated_shrinkage_factor	estimated_slice_angle	cell_set_preferred_alias	cell_set_ label	cell_set_ accession	cell_set_ aligned_alias	cell_set_  additional_alias	cell_set_ alias_assignee	cell_set_ alias_citation	cell_set_ structure	cell_set_ ontology_tag	taxonomy_id	species	modality
526800653	Human	14439.909909673284	76.9317880900973		0.8696283322175291	0.682419746925192	82.80722891566259	0.983187242076246		841883190	17.0	1279.2177377462301	1399.21619473186	full	83	174	13862	8	91	140.784	1465.66762252251	549.027037718426	0.1144	0.1144	0.28	589.6394797165401	False	3D Neuron Reconstruction morphology	16393.3720435872	35156.4505871588	6387.544544931321		H16.03.005.01.09.04	right	12139	"""temporal lobe"""	TemL	12139	TemL	3	1279.2177377462301	8.0	83.0	0.8696283322175291	0.983187242076246	full	841883194.0	668459228	-48.468753814697294	4.0096488645612505		0.00399999960327122	350.0	20.494325733407802	5.02000000000002	199.203187250995	39.8437492549419	21.04499	-69.6923370361328	18202.0	9649.0	/external/humancelltypes/prod296/specimen_526800653/min_xy_526800653.aff	320.0	274.0	102.0	0.39947838593321205		0	0	0	0	intact	spiny	/api/v2/well_known_file_download/841888811	/api/v2/well_known_file_download/660971250	/api/v2/well_known_file_download/660971252	27 yrs	Male	epilepsy	White or Caucasian	10.0	Homo Sapiens	526633593	H16.03.005																			
527891102	Human	5416.488995482663	64.799904239109		0.8773131725551649	0.503213626898829	69.6935483870968	0.863848493605995		585893391	8.0	528.139695333498	570.0307922308571	full	31	66	4356	4	35	171.0772	768.930981101186	425.943842400093	0.1144	0.1144	0.28	176.327532097497	False	3D Neuron Reconstruction morphology	5862.97662396075	9572.875425905659	1425.6786297402698		H16.06.008.01.31.01	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	3	528.139695333498	4.0	31.0	0.8773131725551649	0.863848493605995	full	585893393.0	618208378	-49.343753814697294	4.43456266261281	0.299096444330625	0.12555443548387102	90.0	30.598392392477102	161.548	6.19011067917894	137.499913573265	5.81622666666667	-67.4416961669922	7603.0	9427.0	/external/humancelltypes/prod50/specimen_527891102/min_xy_527891102.aff	67.0	256.0	110.0	0.45699344848230294		2	1	1	0	truncated	spiny	/api/v2/well_known_file_download/615966702	/api/v2/well_known_file_download/529904110	/api/v2/well_known_file_download/529904115	24 yrs	Female	epilepsy	Hispanic	7.0	Homo Sapiens	527747035	H16.06.008																			
527941296	Human	9517.903612662249	63.2208628251538		0.839742718288285	0.527740457980336	63.669724770642205	0.979835476260075		606834575	14.0	588.083169685598	703.2368115784551	full	55	116	6988	6	61	146.062	839.837918548109	458.84061818998396	0.1144	0.1144	0.28	573.4867544792501	False	3D Neuron Reconstruction morphology	9048.55164057896	15331.141743593502	2349.2789237594		H16.06.008.01.25.03	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	5	588.083169685598	6.0	55.0	0.839742718288285	0.979835476260075	full	606834577.0	618206136	-50.187503814697294	4.23428620526422		0.0343085129868665	130.0	32.48537052388	17.22	58.0720092915215	88.1250351667404	10.014439999999999	-73.59332275390621	11255.0	7602.0	/external/humancelltypes/prod50/specimen_527941296/min_xy_527941296.aff	67.0	256.0	110.0	0.44433829110219203		0	0	0	0	truncated	spiny	/api/v2/well_known_file_download/615966701	/api/v2/well_known_file_download/529903637	/api/v2/well_known_file_download/529903639	24 yrs	Female	epilepsy	Hispanic	7.0	Homo Sapiens	527747035	H16.06.008																			
527942865	Human	7324.4656032112025	71.3006043083775		0.845900877489379	0.8968018966485609	99.73809523809521	0.930432608365231		601947670	8.0	1042.45317093294	1201.08680055038	full	21	48	4260	6	27	134.9334	1307.90464773536	519.473713065535	0.1144	0.1144	0.28	631.7110796621749	False	3D Neuron Reconstruction morphology	5411.47931733359	15266.5960421578	3602.7334653356797		H16.06.008.01.26.04	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	5	1042.45317093294	6.0	21.0	0.845900877489379	0.930432608365231	full	601947673.0	616980497	-53.1875	3.9061845803226696	0.9758585146205171	0.0785947712418301	70.0	26.8857603438525	368.66	2.7125264471328596	136.718824505806	4.21818666666667	-67.7251434326172	9632.0	14842.0	/external/humancelltypes/prod44/specimen_527942865/min_xy_527942865.aff	67.0	256.0	110.0	0.6944658021536441		0	1	1	0	truncated	spiny	/api/v2/well_known_file_download/618683378	/api/v2/well_known_file_download/529903819	/api/v2/well_known_file_download/529903821	24 yrs	Female	epilepsy	Hispanic	7.0	Homo Sapiens	527747035	H16.06.008																			
527952884	Human	2222.127063469954	81.8330579017597		0.8828488551825621	0.548866404760729	81.0277777777778	1.0		563819082	9.0	610.8534244877901	699.524542326187	full	18	41	3001	5	23	136.6137	822.48241601227	365.16714900009697	0.1144	0.1144	0.28	280.526000659147	False	3D Neuron Reconstruction morphology	3805.4134882048297	6544.041642202989	924.634884796079		H16.06.008.01.31.06	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	4	610.8534244877901	5.0	18.0	0.8828488551825621	1.0	full	563819084.0	618205555	-55.28125	3.26427857773841	0.0463377077360827	0.241342751727891	50.0	23.237702004501802	78.4963636363636	12.739443633752598	221.406131982803	3.1127599999999997	-66.60353851318361	3911.0	11253.0	/external/humancelltypes/prod50/specimen_527952884/min_xy_527952884.aff	67.0	256.0	110.0	0.5769311853418779		0	1	1	0	truncated	spiny	/api/v2/well_known_file_download/606633055	/api/v2/well_known_file_download/529922482	/api/v2/well_known_file_download/529922486	24 yrs	Female	epilepsy	Hispanic	7.0	Homo Sapiens	527747035	H16.06.008																			
528015670	Human	3467.4819595875597	80.53004336311041		0.8976263496432391	0.524917156757219	77.3214285714286	1.0		554337660	7.0	891.2930914721929	1000.7759495732302	full	14	33	2331	5	19	140.8148	1040.40858675635	203.831255661291	0.1144	0.1144	0.28	523.748409611334	False	3D Neuron Reconstruction morphology	2868.9458616377697	4761.55446044246	699.428316659909		H16.06.008.01.24.03	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	4	891.2930914721929	5.0	14.0	0.8976263496432391	1.0	full	554337662.0	618204818	-54.0	3.02529593912556	0.0148461861604656	0.31833332857459495	30.0	33.6251530080084	58.7475	17.0220009362101	438.75005841255205	1.9163866666666698	-63.978176116943395	5754.0	11280.0	/external/humancelltypes/prod47/specimen_528015670/min_xy_528015670.aff	67.0	256.0	110.0	0.575785315753602		5	1	1	0	truncated	spiny	/api/v2/well_known_file_download/606633056	/api/v2/well_known_file_download/529903721	/api/v2/well_known_file_download/529903723	24 yrs	Female	epilepsy	Hispanic	7.0	Homo Sapiens	527747035	H16.06.008																			
528022041	Human	12111.044713809995	74.3360906237509		0.8867932423875341	0.624787281503119	87.95555555555549	0.9298006813996249		680002212	17.0	1093.29276594399	1179.1819376797	full	47	99	8030	5	52	125.3736	1574.83205351194	664.5014393838829	0.1144	0.1144	0.28	1280.0252183428802	False	3D Neuron Reconstruction morphology	10030.0607756751	20159.9436725634	3677.3137824570294		H16.06.008.01.19.02	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	6	1093.29276594399	5.0	47.0	0.8867932423875341	0.9298006813996249	full	680002237.0	618204711	-46.531253814697294	4.1381546725911305		0.0118238996698868	150.0	38.1235211248338	15.42	64.8508430609598	97.65632450580601	9.93628666666667	-70.4607849121094	11265.0	16798.0	/external/humancelltypes/prod94/specimen_528022041/min_xy_528022041.aff	67.0	256.0	110.0	0.724430667394793		2	0	0	0	truncated	spiny	/api/v2/well_known_file_download/615966805	/api/v2/well_known_file_download/544850399	/api/v2/well_known_file_download/544850401	24 yrs	Female	epilepsy	Hispanic	7.0	Homo Sapiens	527747035	H16.06.008																			
528038990	Human	10323.322086510085	66.99283797817701		0.910980512416206	0.5592982678949561	70.9512195121951	0.9976216612041559		561096006	13.0	456.478855593838	536.497522025474	full	62	130	8785	6	68	140.28	643.8521699929161	558.933990824764	0.1144	0.1144	0.28	1134.4167914453399	False	3D Neuron Reconstruction morphology	10799.2482816179	19164.2840760932	2897.9607343170696		H16.06.008.01.20.04	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	3	456.478855593838	6.0	62.0	0.910980512416206	0.9976216612041559	full	561096008.0	616980582	-48.218753814697294	5.0118310779379005		0.042542372881356004	290.0	27.6114739264529	869.92	1.14953099135553	60.7812106609344	14.3168933333333	-75.20220947265621	13122.0	11294.0	/external/humancelltypes/prod47/specimen_528038990/min_xy_528038990.aff	67.0	256.0	110.0	0.335924386842623		2	1	1	0	truncated	spiny	/api/v2/well_known_file_download/615966783	/api/v2/well_known_file_download/544850413	/api/v2/well_known_file_download/544850415	24 yrs	Female	epilepsy	Hispanic	7.0	Homo Sapiens	527747035	H16.06.008																			
528042185	Human	5414.534443231707	71.2871494314797		0.867519448260385	0.49080365718251295	76.7037037037037	0.994290036035976		667320129	13.0	1054.73846321639	1151.27085164277	full	27	60	4381	6	33	131.3172	1318.11765419023	434.934334125648	0.1144	0.1144	0.28	366.546937053011	False	3D Neuron Reconstruction morphology	5500.698540804749	8567.24460550597	1148.28317476122		H16.06.008.01.20.05	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	5	1054.73846321639	6.0	27.0	0.867519448260385	0.994290036035976	full	667320131.0	618203530	-49.500003814697294	3.20013668236165	0.140634119549914	0.105186971295507	60.0	50.02505474799629	139.516666666667	7.16760243698481	85.9378799796104	3.40737333333333	-64.25030517578121	13118.0	9451.0	/external/humancelltypes/prod47/specimen_528042185/min_xy_528042185.aff	67.0	256.0	110.0	0.533540474362589		5	1	1	0	truncated	spiny	/api/v2/well_known_file_download/606633170	/api/v2/well_known_file_download/543915772	/api/v2/well_known_file_download/543915780	24 yrs	Female	epilepsy	Hispanic	7.0	Homo Sapiens	527747035	H16.06.008																			
528614014	Human	12093.270674916059	68.74007573006111		0.886851224158315	0.827986087891109	78.078125	1.00103548022534		595952514	14.0	1368.9818126448401	1493.3731230547	full	32	71	5143	7	39	166.0871	1513.1320086555302	573.09746191377	0.1144	0.1144	0.28	881.834479362099	False	3D Neuron Reconstruction morphology	6576.66979899152	17369.6598806303	4032.19887070084		H16.06.009.01.01.04.02	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	6	1368.9818126448401	7.0	32.0	0.886851224158315	1.00103548022534	full	595952516.0	618201894	-53.656253814697294	4.6018807955317405	0.0214278155702045	0.0692307692307692	70.0	33.5386211626237	169.05599999999998	5.91519969714177	152.031168341637	2.8211666666666697	-60.581504821777294	16742.0	5780.0	/external/humancelltypes/prod66/specimen_528614014/min_xy_528614014.aff	70.0	260.0	108.0	0.8694884837400291		5	1	1	0	truncated	spiny	/api/v2/well_known_file_download/606633138	/api/v2/well_known_file_download/530104231	/api/v2/well_known_file_download/530104233	48 yrs	Female	epilepsy	unknown	33.0	Homo Sapiens	528574320	H16.06.009																			
528623840	Human	4704.086616121056	81.0989371279647		0.9046553209025779	0.41186563132388504	62.0394736842105	0.968463458836755		673459567	9.0	400.824109565318	456.368094774309	full	38	81	4810	5	43	140.2789	525.283017387625	423.78197665525903	0.1144	0.1144	0.28	193.433697617467	False	3D Neuron Reconstruction morphology	5909.75168159295	7656.871489918371	826.537191419944		H16.06.009.01.01.03.05	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	3	400.824109565318	5.0	38.0	0.9046553209025779	0.968463458836755	full	673459573.0	618200335	-51.343753814697294	3.1382338149514197	0.12846999049916802	0.0935567010309281	170.0	20.1555014342071	258.54	3.8678734431809403	89.0625342726707	7.522869999999999	-73.378776550293	9434.0	7581.0	/external/humancelltypes/prod66/specimen_528623840/min_xy_528623840.aff	70.0	260.0	108.0	0.17193560341079098		0	0	0	0	intact	spiny	/api/v2/well_known_file_download/678493454	/api/v2/well_known_file_download/529904616	/api/v2/well_known_file_download/529904622	48 yrs	Female	epilepsy	unknown	33.0	Homo Sapiens	528574320	H16.06.009																			
528636794	Human	7107.722593766744	80.29151876660241		0.8936557183243922	0.45743678081688893	79.35135135135141	0.9176947950557199		681603066	16.0	1079.5644108183901	1134.3848411244699	full	37	79	5968	5	42	146.3028	1509.76166560189	620.917046806666	0.1144	0.1144	0.28	316.509667709038	False	3D Neuron Reconstruction morphology	7370.573169753491	10622.2451117572	1404.07900242198		H16.06.009.01.02.03.01	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	5	1079.5644108183901	5.0	37.0	0.8936557183243922	0.9176947950557199	full	681603071.0	618199295	-53.4375	3.2004471263832004	0.0645934487393803	0.197916666666667	110.0	28.5890821881671	87.9527272727273	11.3697440773969	149.531245231628	3.23901333333333	-69.7684478759766	13135.0	9446.0	/external/humancelltypes/prod214/specimen_528636794/min_xy_528636794.aff	69.0	254.0	96.0	0.558691608635989		2	0	0	0	truncated	spiny	/api/v2/well_known_file_download/684666215	/api/v2/well_known_file_download/529926073	/api/v2/well_known_file_download/529926075	48 yrs	Female	epilepsy	unknown	33.0	Homo Sapiens	528574320	H16.06.009																			
528638057	Human	22979.814381507134	80.19847500916441		0.9037916345125219	0.757991659377504	110.94117647058799	1.0		671465753	14.0	920.278293420273	956.19080417584	full	34	75	7732	7	41	115.4927	1296.80798279252	574.948829269699	0.1144	0.1144	0.28	200.11207427299598	False	3D Neuron Reconstruction morphology	9145.30847446268	21813.0355468162	4362.86407586474		H16.06.009.01.02.05.01	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	3	920.278293420273	7.0	34.0	0.9037916345125219	1.0	full	671465758.0	618115030	-52.3125	4.62176752707538	0.0422441077286632	0.12216890595009598	70.0	31.521306727814004	130.76571428571398	7.64726446425452	131.250068545341	3.87386666666667	-63.455482482910206	11299.0	11299.0	/external/humancelltypes/prod63/specimen_528638057/min_xy_528638057.aff	69.0	254.0	96.0	0.393438562087628		5	0	0	0	truncated	spiny	/api/v2/well_known_file_download/671483434	/api/v2/well_known_file_download/529923863	/api/v2/well_known_file_download/529923866	48 yrs	Female	epilepsy	unknown	33.0	Homo Sapiens	528574320	H16.06.009																			
528687520	Human	9877.010790912873	83.00626749591959		0.897934317687837	0.34440775199411305	118.8	0.9919276683352579		667319659	3.0	379.87190106305604	420.167324834603	full	10	26	2468	6	16	83.8324	625.630284884165	371.012474348984	0.1144	0.1144	0.28	752.51275683759	False	3D Neuron Reconstruction morphology	2917.0963384140996	3157.5667675675604	273.870722177152		H16.06.009.01.01.18.03	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	5	379.87190106305604	6.0	10.0	0.897934317687837	0.9919276683352579	full	667319662.0	618112937	-65.03125	1.60858716264699	0.50763329940145	0.28080707891039397	120.0	7.919525980221049	39.8000000000001	25.1256281407035	63.2810592651367	8.68938666666667	-73.1168594360352	9430.0	7597.0	/external/humancelltypes/prod67/specimen_528687520/min_xy_528687520.aff	70.0	260.0	108.0	0.44220336486723294		2	1	1	0		aspiny	/api/v2/well_known_file_download/606633326	/api/v2/well_known_file_download/529923350	/api/v2/well_known_file_download/529923352	48 yrs	Female	epilepsy	unknown	33.0	Homo Sapiens	528574320	H16.06.009																			
529807751	Human	5534.297948263755	88.7127739641581		0.9172808240161379	0.47183735108452096	102.93023255814	0.9967945387455021		667320242	4.0	420.95998180982696	480.185658078505	full	22	50	4486	6	28	112.7241	629.279190130797	365.156273450767	0.1144	0.1144	0.28	500.13259744095495	False	3D Neuron Reconstruction morphology	5211.52204335265	7725.805966071371	932.317257855766		H16.06.010.01.03.04.01	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	3	420.95998180982696	6.0	22.0	0.9172808240161379	0.9967945387455021	full	667320244.0	616980851	-67.4687576293945	1.38866009007699	0.0151484521881279	0.5743303725184201	150.0	13.2589154509282	35.6115384615385	28.080786262015298	94.6875363588333	9.88756	-69.4666900634766	9443.0	9450.0	/external/humancelltypes/prod74/specimen_529807751/min_xy_529807751.aff	70.0	260.0	111.0	0.24222476945534		2	1	1	0		aspiny	/api/v2/well_known_file_download/618683510	/api/v2/well_known_file_download/543915918	/api/v2/well_known_file_download/543915927	67 yrs	Male	epilepsy	White or Caucasian	3.0	Homo Sapiens	529678110	H16.06.010																			
529845713	Human	9374.553815795594	71.1173955494785		0.9057589014072379	0.4036261142259289	82.8805970149254	0.957894287895647		572836713	17.0	676.914759843453	782.9931877249651	full	67	140	11188	6	73	164.0764	934.620097070097	585.776936096517	0.1144	0.1144	0.28	618.558718180465	False	3D Neuron Reconstruction morphology	13273.288171751	17015.1282009724	1992.4834055539102		H16.06.010.01.02.18.02	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	3	676.914759843453	6.0	67.0	0.9057589014072379	0.957894287895647	full	572836715.0	616980861	-55.875003814697294	3.6777665905192594	0.238902801586002	0.0833994702931619	210.0	18.7355875469557	210.285	4.755450935634969	60.1564422249794	9.079546666666669	-69.19674682617189	9431.0	11268.0	/external/humancelltypes/prod123/specimen_529845713/min_xy_529845713.aff	73.0	260.0	93.0	0.18079137359445496		2	1	1	0	intact	spiny	/api/v2/well_known_file_download/606633379	/api/v2/well_known_file_download/544850392	/api/v2/well_known_file_download/544850394	67 yrs	Male	epilepsy	White or Caucasian	3.0	Homo Sapiens	529678110	H16.06.010																			
529863215	Human	8273.97702448256	73.05703877246671		0.794714347919822	0.7834554487943142	137.903225806452	0.9211454514193269		599474744	15.0	1571.73136083919	1695.7090220075	full	31	67	8878	5	36	99.2183	1988.71789609784	542.515299992982	0.1144	0.1144	0.28	353.84019024849505	False	3D Neuron Reconstruction morphology	10432.2815600835	25709.995333538198	5968.433592800289		H16.06.010.01.03.05.02	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	5	1571.73136083919	5.0	31.0	0.794714347919822	0.9211454514193269	full	599474746.0	618111177	-50.15625	3.8622902455821095		0.0508695652173913	110.0	22.673519250300004	9.679999999999911	103.305785123968	102.18749940395399	7.1652333333333305	-70.4816818237305	26074.0	24238.0	/external/humancelltypes/prod78/specimen_529863215/min_xy_529863215.aff	70.0	260.0	111.0	0.49542795349824703		2	0	0	0	intact	spiny	/api/v2/well_known_file_download/615967031	/api/v2/well_known_file_download/541631765	/api/v2/well_known_file_download/541631767	67 yrs	Male	epilepsy	White or Caucasian	3.0	Homo Sapiens	529678110	H16.06.010																			
529878215	Human	4611.912975784641	72.6041102661744		0.85056077507601	0.527213091841004	75.1339285714286	0.9667088597157409		668702901	11.0	496.779715382321	592.979223018546	full	56	119	8496	7	63	135.52	631.358580696797	581.674568460602	0.1144	0.1144	0.28	444.24748416780403	False	3D Neuron Reconstruction morphology	9995.21860126649	16666.2137287986	2355.7650594674		H16.06.010.01.03.05.03	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	3	496.779715382321	7.0	56.0	0.85056077507601	0.9667088597157409	full	668702914.0	616980889	-56.375003814697294	3.0296951840245403		0.0833545918367347	290.0	20.4950337481237	134.7	7.42390497401633	60.7811734080315	13.292893333333302	-73.5533905029297	9435.0	7607.0	/external/humancelltypes/prod73/specimen_529878215/min_xy_529878215.aff	70.0	260.0	111.0	0.144430348728739		0	1	1	0	intact	spiny	/api/v2/well_known_file_download/615966889	/api/v2/well_known_file_download/541633146	/api/v2/well_known_file_download/541633148	67 yrs	Male	epilepsy	White or Caucasian	3.0	Homo Sapiens	529678110	H16.06.010																			
529898751	Human	8262.554767645624	59.3572283452208		0.786504577191125	0.633198299442816	127.065573770492	0.9779589001098391		682298143	8.0	770.6093520427651	857.557946759417	full	31	66	7772	4	35	142.6205	1110.37865624163	609.193311204124	0.1144	0.1144	0.28	914.1286837478641	False	3D Neuron Reconstruction morphology	9051.53745705743	18495.2310744128	3450.2937967235		H16.06.010.01.01.10.02	left	12142	"""inferior temporal gyrus"""	ITG	12142	ITG	5	770.6093520427651	4.0	31.0	0.786504577191125	0.9779589001098391	full	682298169.0	618109142	-52.25	3.5111995130315696	0.34456834996243296	0.10854901960784301	90.0	43.29955957821589	188.47333333333302	5.30579038590783	148.4375	6.79024666666667	-70.764274597168	14981.0	14999.0	/external/humancelltypes/prod73/specimen_529898751/min_xy_529898751.aff	92.0	260.0	67.0	0.526765410830834		2	1	1	0	truncated	spiny	/api/v2/well_known_file_download/615966863	/api/v2/well_known_file_download/543915847	/api/v2/well_known_file_download/543915854	67 yrs	Male	epilepsy	White or Caucasian	3.0	Homo Sapiens	529678110	H16.06.010																			
530062215	Human	18702.857806363358	78.1493963568772		0.9036457392526379	0.736788052222742	84.0320512820513	0.9847635860643509		599474317	17.0	808.9651393477529	928.85588526524	full	78	165	13253	9	87	124.6061	1023.8203798420401	569.400946340757	0.1144	0.1144	0.28	1038.62401173689	False	3D Neuron Reconstruction morphology	15558.7603388394	37182.2841020524	8482.06140089246		H16.06.010.01.03.14.02	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	3	808.9651393477529	9.0	78.0	0.9036457392526379	0.9847635860643509	full	599474319.0	618105909	-53.03125	4.31024783714743		0.0446428593486338	170.0	33.5107110229094	26.34	37.9650721336371	76.56261324882509	11.11166	-73.3015899658203	14985.0	11312.0	/external/humancelltypes/prod94/specimen_530062215/min_xy_530062215.aff	70.0	260.0	111.0	0.29667007160845504		0	1	1	0	intact	spiny	/api/v2/well_known_file_download/615966924	/api/v2/well_known_file_download/544506308	/api/v2/well_known_file_download/544506310	67 yrs	Male	epilepsy	White or Caucasian	3.0	Homo Sapiens	529678110	H16.06.010																			
530081951	Human	1824.3230564884823	65.5014429455876		0.8834023974065591	0.29798432593805296	87.2272727272727	1.0		606347939	4.0	233.982834647694	255.91980250480597	full	11	27	2003	5	16	66.8089	339.41900370251	362.90452683609	0.1144	0.1144	0.28	83.8820772885835	False	3D Neuron Reconstruction morphology	2293.89209474554	2147.03118785773	167.851906876695		H16.06.010.01.01.04.03	left	12142	"""inferior temporal gyrus"""	ITG	12142	ITG	5	233.982834647694	5.0	11.0	0.8834023974065591	1.0	full	606347941.0	618105724	-55.250003814697294	2.6875050223311097	0.008087231593495559	0.381147540983606	20.0	49.4171137068811	34.2614285714286	29.187341033231803	353.70546579361	1.6799466666666698	-59.8167572021484	7589.0	7590.0	/external/humancelltypes/prod75/specimen_530081951/min_xy_530081951.aff	92.0	260.0	67.0	0.529553484415186		0	0	0	0		aspiny	/api/v2/well_known_file_download/606633152	/api/v2/well_known_file_download/541633089	/api/v2/well_known_file_download/541633091	67 yrs	Male	epilepsy	White or Caucasian	3.0	Homo Sapiens	529678110	H16.06.010																			
531517732	Human	7945.344104656368	76.539063156443		0.8455902878626129	0.581387375116829	78.9761904761905	0.931775238271665		571972129	10.0	491.947966741331	564.6734237087651	full	42	91	6699	7	49	176.12	640.921689833506	471.579360609989	0.1144	0.1144	0.28	661.166640299308	False	3D Neuron Reconstruction morphology	7893.852080773491	14414.6922545398	2383.6748013119395		H16.06.007.01.07.01	left	12113	"""frontal lobe"""	FroL	12113	FroL	3	491.947966741331	7.0	42.0	0.8455902878626129	0.931775238271665	full	571972131.0	618104648	-52.187503814697294	3.7292950511368	0.10327315874806699	0.0816463554375522	350.0	17.483850139802	166.168	6.01800587357373	42.1874225139618	15.539086666666698	-79.7250595092773	18654.0	11275.0	/external/humancelltypes/prod110/specimen_531517732/min_xy_531517732.aff	127.0	354.0	219.0	0.167367560514185		0	1	1	0	intact	spiny	/api/v2/well_known_file_download/615966992	/api/v2/well_known_file_download/541630355	/api/v2/well_known_file_download/541630357	26 yrs	Male	tumor	White or Caucasian	0.0	Homo Sapiens	518229880	H16.06.007																			
531520401	Human	13160.735209979819	65.0298913295741		0.9091208845415419	0.572115845722117	67.7988505747126	0.9624829641064421		572837189	16.0	954.7116339540131	1026.56720501698	full	87	182	11933	8	95	163.5144	1154.0061758188401	482.334788321201	0.1144	0.1144	0.28	836.4020702001269	False	3D Neuron Reconstruction morphology	14378.1374495941	25748.8984439159	4154.263073237		H16.06.007.01.07.02	left	12113	"""frontal lobe"""	FroL	12113	FroL	3	954.7116339540131	8.0	87.0	0.9091208845415419	0.9624829641064421	full	572837191.0	743068237	-50.0	4.46920730828021		0.0593750009792187	190.0	20.7504039518502	6.83999999999996	146.198830409358	68.9061731100082	9.72003333333333	-70.63800048828121	14962.0	13116.0	/external/humancelltypes/prod104/specimen_531520401/min_xy_531520401.aff	127.0	354.0	219.0	0.428976771450575		0	0	0	0	intact	spiny	/api/v2/well_known_file_download/690851580	/api/v2/well_known_file_download/541630347	/api/v2/well_known_file_download/541630349	26 yrs	Male	tumor	White or Caucasian	0.0	Homo Sapiens	518229880	H16.06.007																			
531520637	Human	5944.823514473936	74.33401644364871		0.8443184208892991	0.672509828681824	106.705882352941	0.999763109991005		571972079	8.0	410.052716646091	465.530489058471	full	17	38	3716	4	21	121.3134	804.441266790802	417.960474165796	0.1144	0.1144	0.28	714.181089605396	False	3D Neuron Reconstruction morphology	4428.04393994944	9406.496025192	1718.8710585459198		H16.06.007.01.05.03	left	12113	"""frontal lobe"""	FroL	12113	FroL	3	410.052716646091	4.0	17.0	0.8443184208892991	0.999763109991005	full	571972081.0	616981120	-62.031253814697294	1.31526664906747		0.46272321428571395	290.0	5.725947148951009	24.5600000000001	40.71661237785	75.9375020861626	13.982999999999999	-76.19525146484379	11287.0	9459.0	/external/humancelltypes/prod88/specimen_531520637/min_xy_531520637.aff	127.0	354.0	219.0	0.388676047786476		2	1	1	0		aspiny	/api/v2/well_known_file_download/615967024	/api/v2/well_known_file_download/543891135	/api/v2/well_known_file_download/543891137	26 yrs	Male	tumor	White or Caucasian	0.0	Homo Sapiens	518229880	H16.06.007																			
531523484	Human	6680.2001419783655	84.95120314459051		0.859646144432264	0.659219911379788	71.0227272727273	0.979625190774305		709264598	12.0	462.72417968764097	548.1669306926519	full	44	95	6350	7	51	120.069	582.891844328098	549.3378405363491	0.1144	0.1144	0.28	311.981258409933	False	3D Neuron Reconstruction morphology	7587.058046994201	15725.5305982376	2946.25722041466		H16.06.007.01.07.03	left	12113	"""frontal lobe"""	FroL	12113	FroL	3	462.72417968764097	7.0	44.0	0.859646144432264	0.979625190774305	full	709264600.0	668479429	-50.15625	3.40352028388996		0.0729910714285715	310.0	16.668697565356	592.42	1.68799162756153	51.562499254941905	11.65104	-76.0040817260742	7591.0	11270.0	/external/humancelltypes/prod252/specimen_531523484/min_xy_531523484.aff	127.0	354.0	219.0	0.164136578021453		2	0	0	0	intact	spiny	/api/v2/well_known_file_download/709284980	/api/v2/well_known_file_download/604176229	/api/v2/well_known_file_download/604176231	26 yrs	Male	tumor	White or Caucasian	0.0	Homo Sapiens	518229880	H16.06.007																			
