	Species	nm_volume	average_bifurcation_angle_local	average_bifurcation_angle_remote	average_contraction	average_diameter	average_fragmentation	average_parent_daughter_ratio	hausdorff_dimension	id	max_branch_order	max_euclidean_distance	max_path_distance	neuron_reconstruction_type	number_bifurcations	number_branches	number_nodes	number_stems	number_tips	overall_depth	overall_height	overall_width	scale_factor_x	scale_factor_y	scale_factor_z	soma_surface	superseded	tags	total_length	total_surface	vaa3d_volume	line_name	specimen__name	specimen__hemisphere	structure__id	structure__name	structure__acronym	structure_parent__id	structure_parent__acronym	structure__layer	nr__max_euclidean_distance	nr__number_stems	nr__number_bifurcations	nr__average_contraction	nr__average_parent_daughter_ratio	nr__reconstruction_type	nrwkf__id	erwkf__id	ef__fast_trough_v_long_square	ef__upstroke_downstroke_ratio_long_square	ef__adaptation	ef__f_i_curve_slope	ef__threshold_i_long_square	ef__tau	ef__avg_isi	ef__avg_firing_rate	ef__ri	ef__peak_t_ramp	ef__vrest	si__height	si__width	si__path	csl__x	csl__y	csl__z	csl__normalized_depth	cell_reporter_status	m__glif	m__biophys	m__biophys_perisomatic	m__biophys_all_active	tag__apical	tag__dendrite_type	morph_thumb_path	ephys_thumb_path	ephys_inst_thresh_thumb_path	donor__age	donor__sex	donor__disease_state	donor__race	donor__years_of_seizure_history	donor__species	donor__id	donor__name	e-type	m-type	me-type	upright_angle	soma_distance_from_pia	estimated_shrinkage_factor	estimated_slice_angle	cell_set_preferred_alias	cell_set_ label	cell_set_ accession	cell_set_ aligned_alias	cell_set_  additional_alias	cell_set_ alias_assignee	cell_set_ alias_citation	cell_set_ structure	cell_set_ ontology_tag	taxonomy_id	species	modality	capacitance
561325425	Mouse	2042.6535645914648	89.58455313708441		0.822777503559902	0.460597147849418	41.3055555555556	0.978299672001496		580260086	6.0	198.917441582306	257.733317028004	full	18	40	1514	4	22	54.9455	188.689466118326	240.558475750761	0.1144	0.1144	0.28	251.287161195059	False	3D Neuron Reconstruction morphology	1705.09179687209	2469.3742064894395	288.65373679505404	Nkx2-1-CreERT2	Nkx2-1-CreERT2;Ai14 (IVSCC)-286577.03.01.01	left	973	"""Lateral visual area, layer 2/3"""	VISl2/3	409	VISl	2/3	198.917441582306	4.0	18.0	0.822777503559902	0.978299672001496	full	580260088.0	592966944	-54.40625	1.42049879181607	0.107473087130815	0.670603764971045	130.0	7.93871000861771	13.88	72.0461095100865	166.093781590462	6.03170666666667	-74.4759140014648	5736.0	5747.0	/external/mousecelltypes/prod910/specimen_561325425/min_xy_561325425.aff	9167.91611906308	1757.9874677698	9579.51559505899	0.130327269566983	positive	2	0	0	0		aspiny	/api/v2/well_known_file_download/580264345	/api/v2/well_known_file_download/561993010	/api/v2/well_known_file_download/561993013						Mus musculus	560753230	Nkx2-1-CreERT2;Ai14 (IVSCC)-286577	Inh_8	Aspiny_6	ME_Inh_21	211.385240726534	114.39337971026899	4.001216369780001	-16.5581432424	ME_Inh_21	ME 21	CS201906170_21	Chandelier	Descending axon, small juxtaposed dendrites L2/3|FS transient, sustained, & delayed/pausing 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.04779655163847262
561432315	Human	3409.192580425756	80.6580996825305		0.8609468528054158	0.534559847112914	79.6875	0.9882831471588148		687434349	4.0	324.454163750213	400.034142475812	full	16	36	2615	4	20	83.1861	531.275721704343	342.72525837315703	0.1144	0.1144	0.28	430.42829013801696	False	3D Neuron Reconstruction morphology	3074.81374104083	5177.89162839456	713.8260473711798		H16.06.013.11.16.01	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	3	324.454163750213	4.0	16.0	0.8609468528054158	0.9882831471588148	full	687434351.0	742807062	-67.0625076293945	1.57399229359716	0.000113459379517685	0.5306779586419389	50.0	13.6308665767892	27.670285714285694	36.139850897300896	202.96882092952703	2.50044666666667	-65.524772644043	11269.0	9439.0	/external/humancelltypes/prod276/specimen_561432315/min_xy_561432315.aff	79.0	273.0	86.0	0.267447452504768		0	0	0	0		aspiny	/api/v2/well_known_file_download/687448038	/api/v2/well_known_file_download/563802904	/api/v2/well_known_file_download/563802909	34 yrs	Female	epilepsy	Black or African American	9.0	Homo Sapiens	561414332	H16.06.013																				0.0671574408047726
561435279	Human	3047.686636806957	76.5832223892476		0.9005370891761959	0.400395863904908	95.9791666666667	0.942049114155653		689123605	11.0	943.3825494247908	989.4483174791228	full	24	52	4652	4	28	99.9139	1217.69497571848	524.5501555460891	0.1144	0.1144	0.28	180.994813076735	False	3D Neuron Reconstruction morphology	5416.2287779976505	6814.93329030379	740.722806192659		H16.06.013.11.16.02	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	4	943.3825494247908	4.0	24.0	0.9005370891761959	0.942049114155653	full	689123648.0	742807047	-54.937503814697294	3.44577196958429	0.0231853582877685	0.19285714285714306	70.0	20.1373027301854	53.17	18.807598269701	188.281282782555	3.00382	-62.545726776123	13126.0	9442.0	/external/humancelltypes/prod276/specimen_561435279/min_xy_561435279.aff	79.0	273.0	86.0	0.507561784149906		0	0	0	0	intact	spiny	/api/v2/well_known_file_download/689174417	/api/v2/well_known_file_download/563802893	/api/v2/well_known_file_download/563802895	34 yrs	Female	epilepsy	Black or African American	9.0	Homo Sapiens	561414332	H16.06.013																				0.10695329048422651
561465305	Human	2904.5258239420746	67.081071785237		0.935039163138147	0.783493098007243	94.9166666666667	0.99337677279821		691757016	3.0	276.537555793531	293.127864842278	full	6	15	1178	3	9	92.1998	435.24672210119	237.232975998963	0.1144	0.1144	0.28	581.043639821578	False	3D Neuron Reconstruction morphology	1377.9175609758	3399.055590210189	696.283724570919		H16.06.013.12.08.03	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	3	276.537555793531	3.0	6.0	0.935039163138147	0.99337677279821	full	691757018.0	742807032	-65.28125	1.44195334170223	0.0153503261118707	0.459469703870476	110.0	9.37373628644936	51.227368421052596	19.520815353635	112.499997019768	3.56632666666667	-66.85073089599611	13138.0	11287.0	/external/humancelltypes/prod279/specimen_561465305/min_xy_561465305.aff	79.0	273.0	86.0	0.352963627143144		0	0	0	0		aspiny	/api/v2/well_known_file_download/691758483	/api/v2/well_known_file_download/563806337	/api/v2/well_known_file_download/563806339	34 yrs	Female	epilepsy	Black or African American	9.0	Homo Sapiens	561414332	H16.06.013																				0.08332210253127605
561469082	Human	7546.625958346901	99.88815174379481		0.8913550238134391	0.7688157020978391	86.0	1.0		695330591	5.0	379.953367319451	405.440802475414	full	20	43	3481	3	23	137.4702	661.742954810292	519.5453725347551	0.1144	0.1144	0.28	1016.49888192949	False	3D Neuron Reconstruction morphology	4257.742662901211	10291.1018405986	2115.0581929602		H16.06.013.12.08.06	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	5	379.953367319451	3.0	20.0	0.8913550238134391	1.0	full	695330596.0	742807022	-64.65625	1.36444842321507	0.00232837385439322	0.483584396647293	170.0	12.556021309888802	44.32588235294121	22.560182604772105	102.18753665685699	5.37461	-66.94228363037111	9451.0	11276.0	/external/humancelltypes/prod286/specimen_561469082/min_xy_561469082.aff	79.0	273.0	86.0	0.673116370394225		0	0	0	0		aspiny	/api/v2/well_known_file_download/695356512	/api/v2/well_known_file_download/563806440	/api/v2/well_known_file_download/563806442	34 yrs	Female	epilepsy	Black or African American	9.0	Homo Sapiens	561414332	H16.06.013																				0.12287233571400771
561517025	Mouse	5288.426794460502	77.2866522155515		0.8906143850928441	0.329749856935185	46.6875	0.9894293940531628		571972148	7.0	208.568322369266	236.21189627595902	full	24	55	2610	7	31	91.84	347.528154072069	225.901018542654	0.1144	0.1144	0.28	228.47426373232798	False	3D Neuron Reconstruction morphology	3008.59015197855	3118.7188345882696	259.300067394756	Nkx2-1-CreERT2	Nkx2-1-CreERT2;Ai14 (IVSCC)-286572.01.02.01	right	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3	208.568322369266	7.0	24.0	0.8906143850928441	0.9894293940531628	full	571972150.0	592967718	-54.40625	1.37486615319161	0.0058944723547319396	0.7556397977007622	320.0	6.589572170262032	20.5372093023256	48.692107349111005	95.31261026859279	12.52776	-72.64405822753909	5740.0	7586.0	/external/mousecelltypes/prod880/specimen_561517025/min_xy_561517025.aff	9420.12216647106	978.2139453443492	3015.60476261133	0.21385850052252106	positive	2	0	0	0		aspiny	/api/v2/well_known_file_download/690850828	/api/v2/well_known_file_download/561996890	/api/v2/well_known_file_download/561996893						Mus musculus	560753226	Nkx2-1-CreERT2;Ai14 (IVSCC)-286572	Inh_13	Aspiny_7	ME_Inh_16	219.03646488210603	205.24082305426498	3.46260387812	16.601549599000002	ME_Inh_16	ME 16	CS201906170_16		Descending dense, wide axon L2/3|FS delayed/pausing 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.06913641491605874
561532710	Mouse	2113.2111407070224	78.0669752022192		0.9099879733474928	0.499930973381627	40.7894736842105	1.0		596793143	7.0	475.696500332439	531.286964632856	full	29	62	2715	4	33	67.6906	684.736221163159	338.937145900392	0.1144	0.1144	0.28	431.230002297162	False	3D Neuron Reconstruction morphology	3167.43908231636	4966.596823285539	624.628250566161	Htr3a-Cre_NO152	Htr3a-Cre_NO152;Ai14-286736.05.01.01	left	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5	475.696500332439	4.0	29.0	0.9099879733474928	1.0	full	596793145.0	657593287	-48.218753814697294	3.21301395917263		0.0235756383544556	20.0	22.9852646575949	20.78	48.12319538017321	292.968779802322	2.6976133333333303	-62.92109680175779	7578.0	5738.0	/external/mousecelltypes/prod880/specimen_561532710/min_xy_561532710.aff	8150.0	951.548013757923	7837.363358023979	0.5258992095957621	positive	0	0	0	0		aspiny	/api/v2/well_known_file_download/662054889	/api/v2/well_known_file_download/561924271	/api/v2/well_known_file_download/561924274						Mus musculus	560752232	Htr3a-Cre_NO152;Ai14-286736	Inh_2	Aspiny_16	ME_Inh_3	170.264417382796	474.20485427059896	3.6631531794599903	2.16880685523	ME_Inh_3	ME 03	CS201906170_3		Descending axon, bidirectional dendrites|irregular 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.0784563620502635
561553133	Mouse	3300.1171382070784	75.76324560110879		0.872765602433891	0.466296604161664	52.0625	1.0		645075254	6.0	489.5548517521809	574.799993544505	full	24	52	2530	4	28	62.9504	576.162232696026	342.027055532423	0.1144	0.1144	0.28	656.859495353188	False	3D Neuron Reconstruction morphology	2839.8136469265505	4163.336728441671	486.37834374995003	Htr3a-Cre_NO152	Htr3a-Cre_NO152;Ai14-286731.04.02.01	right	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5	489.5548517521809	4.0	24.0	0.872765602433891	1.0	full	645075256.0	659442218	-52.3125	2.56505388421996	0.0595191076149969	0.35426829268292703	40.0	20.8419247741842	42.24	23.674242424242397	349.374920129776	2.27276	-73.6772994995117	7580.0	5740.0	/external/mousecelltypes/prod880/specimen_561553133/min_xy_561553133.aff	9100.0	1032.59516386312	3542.8967238875507	0.5556051348791271	positive	0	0	0	0		aspiny	/api/v2/well_known_file_download/662054502	/api/v2/well_known_file_download/561924265	/api/v2/well_known_file_download/561924268						Mus musculus	560752216	Htr3a-Cre_NO152;Ai14-286731																				0.05965489671222658
561934585	Mouse	3182.638339971765	75.7966951412637		0.867127726625951	0.513473460842433	47.0789473684211	0.9802006429445072		759905328	8.0	340.277006374938	355.9816479540371	full	38	79	3679	3	41	66.7777	646.026564422483	345.806076777175	0.1144	0.1144	0.28	371.794574239793	False	3D Neuron Reconstruction morphology	4308.334400847571	6948.50886379061	926.470029956783	Vip-IRES-Cre	Vip-IRES-Cre;Ai14-287858.04.01.01	left	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4	340.277006374938	3.0	38.0	0.867127726625951	0.9802006429445072	full	759905330.0	592967772	-45.0	2.63884314496044	0.5591482649842271	0.0493168697468479	150.0	22.1338128795536	101.44	9.85804416403785	162.343710660934	5.44136666666667	-67.3401947021484	9424.0	7582.0	/external/mousecelltypes/prod887/specimen_561934585/min_xy_561934585.aff	8388.3701543475	966.427423346099	8073.39586195975	0.491330811154824	positive	5	0	0	0		aspiny	/api/v2/well_known_file_download/759914375	/api/v2/well_known_file_download/562006727	/api/v2/well_known_file_download/562006729						Mus musculus	561463479	Vip-IRES-Cre;Ai14-287858	Inh_2	Aspiny_17	ME_Inh_3	210.827044503345	493.472297228537	2.7117908666900004	-4.98264367985	ME_Inh_3	ME 03	CS201906170_3		Descending axon, bidirectional dendrites|irregular 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.13633920765665872
561940338	Mouse	1713.9628842285708	77.8994646596919		0.867071064529892	0.371337149597656	90.8636363636364	1.0		580260152	3.0	376.678655239502	415.587385162611	full	11	26	2045	4	15	110.04	512.747620631886	444.938719918393	0.1144	0.1144	0.28	164.269169967322	False	3D Neuron Reconstruction morphology	2442.32362100809	2846.07162502883	269.88381162534	Vip-IRES-Cre	Vip-IRES-Cre;Ai14-287858.03.01.01	left	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5	376.678655239502	4.0	11.0	0.867071064529892	1.0	full	580260157.0	657593297	-50.34375	2.82137133748541		0.0109848482002349	30.0	44.14014536280911	23.22	43.0663221360896	382.8125		-58.6769905090332	9421.0	7578.0	/external/mousecelltypes/prod887/specimen_561940338/min_xy_561940338.aff	8869.854426671829	1220.80941260213	8127.258026691479	0.64347978554564	positive	0	0	0	0		sparsely spiny	/api/v2/well_known_file_download/580264409	/api/v2/well_known_file_download/562185806	/api/v2/well_known_file_download/562185808						Mus musculus	561463479	Vip-IRES-Cre;Ai14-287858																				0.11530486951917482
561985849	Mouse	6368.893231611673	76.3950799147574		0.918767798130359	0.37217391011660905	22.8196721311475	0.998633437528194		587407335	7.0	122.759646435504	131.397974623295	full	61	130	2848	8	69	65.1039	208.606299833041	159.168787610534	0.1144	0.1144	0.28	532.007290872015	False	3D Neuron Reconstruction morphology	3358.64108896296	3931.3581274376093	366.24223626293997	Htr3a-Cre_NO152	Htr3a-Cre_NO152;Ai14-288785.03.02.01	right	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a	122.759646435504	8.0	61.0	0.918767798130359	0.998633437528194	full	587407347.0	657593162	-53.000003814697294	3.5535039936624	-0.251580071079873	0.147991445264608	170.0	10.9637883493173	117.108	8.53912627659938	122.65617400407801	6.12392	-72.6724090576172	9421.0	5739.0	/external/mousecelltypes/prod887/specimen_561985849/min_xy_561985849.aff	9220.67158760561	1614.69640167351	3072.7609014748805	0.8673488905776259	positive	0	0	0	0		aspiny	/api/v2/well_known_file_download/662054822	/api/v2/well_known_file_download/562181431	/api/v2/well_known_file_download/562181433						Mus musculus	561463628	Htr3a-Cre_NO152;Ai14-288785	Inh_1	Aspiny_19	ME_Inh_19	210.933479710074	891.408888044939	2.76775236366	24.083740536100002	ME_Inh_19	ME 19	CS201906170_19	Lamp5 Lhx6	Dense axon, small dendrites L6|RS non- adapting, delayed 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.08938635530040893
562003142	Mouse	1661.3083727971689	69.4945005092409		0.9023155507870028	0.5880134228276429	43.21428571428571	0.992678664983045		614444566	9.0	453.55066773662696	514.1334129801302	full	28	58	2572	2	30	44.198	637.728802863695	256.493864968218	0.1144	0.1144	0.28	466.59663639206	False	3D Neuron Reconstruction morphology	2953.73331985341	5473.120309205	876.189386627937	Chat-IRES-Cre-neo	Chat-IRES-Cre-neo;Ai14-287662.04.02.01	right	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4	453.55066773662696	2.0	28.0	0.9023155507870028	0.992678664983045	full	614444575.0	657593272	-49.656253814697294	2.88684727503937	0.668474984930682	0.0590611368349427	130.0	11.3174124844529	99.54	10.0462125778581	193.48207116127	5.58122	-66.16799163818361	9407.0	3905.0	/external/mousecelltypes/prod887/specimen_562003142/min_xy_562003142.aff	8503.00926680567	782.8542051979082	3719.523465856721	0.425746550522174	positive	0	0	0	0		aspiny	/api/v2/well_known_file_download/614446125	/api/v2/well_known_file_download/562181944	/api/v2/well_known_file_download/562181946						Mus musculus	561463459	Chat-IRES-Cre-neo;Ai14-287662	Inh_2	Aspiny_15	ME_Inh_5	192.405540781044	436.464295127375	5.90318772136999	5.91619056099	ME_Inh_5	ME 05	CS201906170_5		Descending axon, bidirectional dendrites L2/3|irregular 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.058493339545759145
562381210	Human	8023.658481576271	80.59228182360141		0.823769055588392	0.7222502426536579	113.9375	0.996213215816597		696537235	11.0	1623.5753091276401	1743.1085454778602	full	24	52	5508	4	28	152.32	1831.43325013424	434.841060627612	0.1144	0.1144	0.28	293.235793818405	False	3D Neuron Reconstruction morphology	6737.567071206321	15257.6768240536	2971.0378166788105		H16.06.013.11.18.02	left	12141	"""middle temporal gyrus"""	MTG	12141	MTG	5	1623.5753091276401	4.0	24.0	0.823769055588392	0.996213215816597	full	696537237.0	743065376	-53.0	2.68491861910253	0.0412172104268072	0.160460989614241	60.0	28.2970609380415	92.394	10.8232136285906	193.59374046325695	2.62462666666667	-60.557502746582	16824.0	16818.0	/external/humancelltypes/prod286/specimen_562381210/min_xy_562381210.aff	79.0	273.0	86.0	0.6262847212600949		0	0	0	0	intact	spiny	/api/v2/well_known_file_download/696537450	/api/v2/well_known_file_download/743063145	/api/v2/well_known_file_download/743063152	34 yrs	Female	epilepsy	Black or African American	9.0	Homo Sapiens	561414332	H16.06.013																				0.1461672307706257
562632795	Mouse	2931.3644544830167	84.5659358637348		0.8777169850927371	0.466522457387119	19.8055555555556	0.977981733816465		759878104	6.0	102.563928995042	107.76995876174101	full	36	79	1494	7	43	43.4	117.75499220161998	199.464047202518	0.1144	0.1144	0.28	359.430789180024	False	3D Neuron Reconstruction morphology	1757.2305076621399	2578.4667690232	304.63470349223803	Ndnf-IRES2-dgCre	Ndnf-IRES2-dgCre;Ai14-290382.04.01.01	left	593	"""Primary visual area, layer 1"""	VISp1	385	VISp	1	102.563928995042	7.0	36.0	0.8777169850927371	0.977981733816465	full	759878106.0	657593350	-49.906253814697294	3.34314481390576	0.006856970961030021	0.30535714285714305	90.0	14.1426703487065	55.225	18.107741059302896	206.71871304512	4.5298133333333315	-70.22426605224611	5870.0	7963.0	/external/mousecelltypes/prod898/specimen_562632795/min_xy_562632795.aff	9000.71128996654	881.776220801872	8553.19421717858	0.0930873696122912	positive	0	0	0	0		aspiny	/api/v2/well_known_file_download/759883616	/api/v2/well_known_file_download/564098247	/api/v2/well_known_file_download/564098249						Mus musculus	562296603	Ndnf-IRES2-dgCre;Ai14-290382	Inh_1	Aspiny_18	ME_Inh_17	204.119632536701	91.2073992745737	2.47783751333	-10.142106156599901	ME_Inh_17	ME 17	CS201906170_17		Late-spiking L1 neurogliaform cells	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.06841504641923546
564346637	Mouse	3327.738046570682	82.05260748258209		0.888105503650369	0.519984665137069	53.37777777777779	1.0		596793018	6.0	267.066901075068	296.895142221241	full	23	51	2518	5	28	79.422	371.080354106358	280.370994615812	0.1144	0.1144	0.28	472.80046497312895	False	3D Neuron Reconstruction morphology	2947.952756410071	4812.50553742414	670.785609834204	Ndnf-IRES2-dgCre	Ndnf-IRES2-dgCre;Ai14-292673.05.01.01	left	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5	267.066901075068	5.0	23.0	0.888105503650369	1.0	full	596793020.0	592967943	-59.531253814697294	1.43607588734018	0.0421922575032635	0.6658	50.0	25.97801404419	22.99	43.49717268377561	283.437490463257	6.7841	-62.698146820068395	7595.0	7591.0	/external/mousecelltypes/prod960/specimen_564346637/min_xy_564346637.aff	8387.645538385179	1485.78134378181	8640.252141294599	0.750527723521734	positive	5	0	0	0		aspiny	/api/v2/well_known_file_download/596796671	/api/v2/well_known_file_download/566709841	/api/v2/well_known_file_download/566709843						Mus musculus	563340193	Ndnf-IRES2-dgCre;Ai14-292673	Inh_8	Aspiny_12	ME_Inh_9	171.616133995589	669.7720449240741	3.63372093023	10.6864940499	ME_Inh_9	ME 09	CS201906170_9		Ascending axon L5, L6|FS transient & pausing 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.0916534153676386
564349611	Mouse	2265.623488849295	93.5738515023113		0.831727734280368	0.473577691630197	21.803571428571402	1.0		658102910	5.0	118.168774320376	141.488254383136	full	28	62	1309	6	34	41.0094	143.914591894365	151.429209637821	0.1144	0.1144	0.28	286.492881231004	False	3D Neuron Reconstruction morphology	1492.13469457249	2217.46745697696	262.162346511767	Ndnf-IRES2-dgCre	Ndnf-IRES2-dgCre;Ai14-292673.04.02.01	right	593	"""Primary visual area, layer 1"""	VISp1	385	VISp	1	118.168774320376	6.0	28.0	0.831727734280368	1.0	full	658102912.0	659442762	-49.593753814697294	3.30973463102449	0.0011135195691275301	0.299464668094219	70.0	9.4220688115173	52.7055555555556	18.973331927901302	194.97767090797402	3.32617	-59.7916870117188	3896.0	5739.0	/external/mousecelltypes/prod936/specimen_564349611/min_xy_564349611.aff	8765.84428727736	927.5765936952181	2536.05709482415	0.100175532710244	positive	2	0	0	0		aspiny	/api/v2/well_known_file_download/662054476	/api/v2/well_known_file_download/566478869	/api/v2/well_known_file_download/566478871						Mus musculus	563340193	Ndnf-IRES2-dgCre;Ai14-292673	Inh_1	Aspiny_18	ME_Inh_17	155.32309800427402	92.5468611562528	3.40619011796	0.0	ME_Inh_17	ME 17	CS201906170_17		Late-spiking L1 neurogliaform cells	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.048323835071167456
565120091	Mouse	3406.665339591773	71.2723128782983		0.8983175748300691	0.6091429786113011	53.375	0.997424103239196		591275762	6.0	307.772443089338	350.668072949769	full	24	55	2758	7	31	71.2891	450.0055074238311	276.794875553117	0.1144	0.1144	0.28	359.660675831669	False	3D Neuron Reconstruction morphology	3232.97133090635	6182.62814304975	963.188529704693	Ndnf-IRES2-dgCre	Ndnf-IRES2-dgCre;Ai14-292670.04.02.01	right	501	"""posteromedial visual area, layer 4"""	VISpm4	533	VISpm	4	307.772443089338	7.0	24.0	0.8983175748300691	0.997424103239196	full	591275764.0	657593332	-52.5625	1.78294986144952	0.0337946709008785	0.375751362916921	60.0	25.230888631347	46.91	21.3174163291409	229.062378406525	3.2575333333333303	-71.80357360839841	7582.0	5738.0	/external/mousecelltypes/prod929/specimen_565120091/min_xy_565120091.aff	8630.0	718.644455855271	4020.89860787752	0.492963684624963	positive	0	0	0	0		sparsely spiny	/api/v2/well_known_file_download/662054602	/api/v2/well_known_file_download/566724383	/api/v2/well_known_file_download/566724388						Mus musculus	563340185	Ndnf-IRES2-dgCre;Ai14-292670	Inh_6	Aspiny_1	ME_Inh_25	184.243680455993	404.225458308762	2.6436283270099903	8.86458259604	ME_Inh_25	ME 25	CS201906170_25		L1-innervating ascending axon L2/3, L4 & ascending large axon L5|mid-width AP adapting 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.11014854908460289
565209132	Mouse	1700.9659916402911	63.2998159312909		0.8607774001445391	0.444784122618537	52.0833333333333	0.995482267901513		580260009	5.0	411.595438688745	479.011089892437	full	18	38	1990	2	20	77.971	595.96017142236	298.279263295398	0.1144	0.1144	0.28	412.6300252071431	False	3D Neuron Reconstruction morphology	2310.95690921177	3225.0877806814	362.289231098183	Htr3a-Cre_NO152	Htr3a-Cre_NO152;Ai14-292836.03.01.01	left	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4	411.595438688745	2.0	18.0	0.8607774001445391	0.995482267901513	full	580260014.0	659442482	-51.656253814697294	2.8246384867502403	0.0483465151645759	0.0393240342017844	40.0	18.4598522375669	26.86	37.2300819061802	328.906178474426	3.45242	-60.87068939208979	5724.0	7573.0	/external/mousecelltypes/prod926/specimen_565209132/min_xy_565209132.aff	8869.854426671829	1105.54358031529	8255.65921000853	0.4008581703364821	positive	5	0	0	0		aspiny	/api/v2/well_known_file_download/580262483	/api/v2/well_known_file_download/566724380	/api/v2/well_known_file_download/566724384						Mus musculus	563340205	Htr3a-Cre_NO152;Ai14-292836	Inh_2	Aspiny_13	ME_Inh_3	152.238795858672	389.320114052129	3.3248312648100002	12.842814047000001	ME_Inh_3	ME 03	CS201906170_3		Descending axon, bidirectional dendrites|irregular 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.05612497862822069
565407476	Mouse	862.586080177958	69.5801954185954		0.8945934426704828	0.522625222248457	40.1428571428571	1.0		648868079	7.0	390.916497514303	409.16480558279403	full	21	44	1749	2	23	48.8266	646.719193576876	143.53466163454	0.1144	0.1144	0.28	220.497298865971	False	3D Neuron Reconstruction morphology	1978.00378399749	3247.5287528970307	429.37776486373	Oxtr-T2A-Cre	Oxtr-2A-Cre;Ai14-293839.04.02.01	right	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3	390.916497514303	2.0	21.0	0.8945934426704828	1.0	full	648868083.0	659446331	-52.687503814697294	3.3003049600328898	0.0379041902459719	0.126744183479708	20.0	14.830244457572501	27.9745454545455	35.746782789548895	274.218797683716	2.0513066666666697	-61.0350875854492	7590.0	5753.0	/external/mousecelltypes/prod929/specimen_565407476/min_xy_565407476.aff	8394.12643775792	756.897378746957	3366.0054092839205	0.28324135389181104	positive	2	0	0	0		aspiny	/api/v2/well_known_file_download/662054239	/api/v2/well_known_file_download/566730398	/api/v2/well_known_file_download/566730400						Mus musculus	563340161	Oxtr-T2A-Cre;Ai14-293839	Inh_3	Aspiny_13	ME_Inh_3	191.47354376841201	269.810424902608	4.415451050940001	4.35717185356	ME_Inh_3	ME 03	CS201906170_3		Descending axon, bidirectional dendrites|irregular 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology	0.05408179374587481
