	Species	nm_volume	average_bifurcation_angle_local	average_bifurcation_angle_remote	average_contraction	average_diameter	average_fragmentation	average_parent_daughter_ratio	hausdorff_dimension	id	max_branch_order	max_euclidean_distance	max_path_distance	neuron_reconstruction_type	number_bifurcations	number_branches	number_nodes	number_stems	number_tips	overall_depth	overall_height	overall_width	scale_factor_x	scale_factor_y	scale_factor_z	soma_surface	superseded	tags	total_length	total_surface	vaa3d_volume	line_name	specimen__name	specimen__hemisphere	structure__id	structure__name	structure__acronym	structure_parent__id	structure_parent__acronym	structure__layer	nr__max_euclidean_distance	nr__number_stems	nr__number_bifurcations	nr__average_contraction	nr__average_parent_daughter_ratio	nr__reconstruction_type	nrwkf__id	erwkf__id	ef__fast_trough_v_long_square	ef__upstroke_downstroke_ratio_long_square	ef__adaptation	ef__f_i_curve_slope	ef__threshold_i_long_square	ef__tau	ef__avg_isi	ef__avg_firing_rate	ef__ri	ef__peak_t_ramp	ef__vrest	si__height	si__width	si__path	csl__x	csl__y	csl__z	csl__normalized_depth	cell_reporter_status	m__glif	m__biophys	m__biophys_perisomatic	m__biophys_all_active	tag__apical	tag__dendrite_type	morph_thumb_path	ephys_thumb_path	ephys_inst_thresh_thumb_path	donor__age	donor__sex	donor__disease_state	donor__race	donor__years_of_seizure_history	donor__species	donor__id	donor__name	e-type	m-type	me-type	upright_angle	soma_distance_from_pia	estimated_shrinkage_factor	estimated_slice_angle	cell_set_preferred_alias	cell_set_ label	cell_set_ accession	cell_set_ aligned_alias	cell_set_  additional_alias	cell_set_ alias_assignee	cell_set_ alias_citation	cell_set_ structure	cell_set_ ontology_tag	taxonomy_id	species	modality
565415071	Mouse	2626.232382400249	88.17477251511758		0.9249337685744399	0.54176755834139	56.9473684210526	0.9468115495947941		623439672	6.0	238.439885029204	253.444676045784	full	19	41	2173	3	22	45.8268	367.83224653872594	195.36495730781502	0.1144	0.1144	0.28	480.04804054902496	False	3D Neuron Reconstruction morphology	2496.70673175684	4249.77298853811	597.718010736613	Oxtr-T2A-Cre	Oxtr-2A-Cre;Ai14-293839.02.02.02	right	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4	238.439885029204	3.0	19.0	0.9249337685744399	0.9468115495947941	full	623439679.0	659446275	-56.406253814697294	1.40299845490062	0.00447583149116155	0.581208053691275	180.0	12.251480036191099	27.458235294117603	36.418946421303	183.593556284904	7.4726466666666695	-70.9091033935547	7589.0	5743.0	/external/mousecelltypes/prod929/specimen_565415071/min_xy_565415071.aff	9565.84706381593	1073.71811435123	3442.76982885889	0.40263595537354	positive	2	0	0	0		aspiny	/api/v2/well_known_file_download/662055200	/api/v2/well_known_file_download/566730376	/api/v2/well_known_file_download/566730378						Mus musculus	563340161	Oxtr-T2A-Cre;Ai14-293839	Inh_13	Aspiny_1	ME_Inh_15	190.878924734683	372.096872501448	3.15868797126	24.4999403878	ME_Inh_15	ME 15	CS201906170_15		L1-innervating ascending axon L2/3, L4|mid-width AP adapting & FS pausing 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
565417112	Mouse	1685.4708917726362	88.7917438131554		0.9024473230832621	0.474587972947201	18.3536585365854	0.98632242945193		759914347	6.0	102.777150737311	128.02928050234	full	41	87	1557	5	46	48.125	147.423963166403	174.45472011687	0.1144	0.1144	0.28	189.789686245143	False	3D Neuron Reconstruction morphology	1828.4447196594897	2734.5290454997	340.451811311012	Oxtr-T2A-Cre	Oxtr-2A-Cre;Ai14-293839.06.01.01	left	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4	102.777150737311	5.0	41.0	0.9024473230832621	0.98632242945193	full	759914349.0	663458930	-56.843753814697294	3.7531190222008197	0.00523365321653815	0.146984914304428	120.0	11.772342992560999	75.995	13.158760444766099	193.74980032444	5.34509333333333	-66.18307495117189	7585.0	5735.0	/external/mousecelltypes/prod941/specimen_565417112/min_xy_565417112.aff	8487.327811147941	896.69943883199	7861.25134297277	0.517376276190311	positive	0	0	0	0		aspiny	/api/v2/well_known_file_download/759923916	/api/v2/well_known_file_download/566478957	/api/v2/well_known_file_download/566478961						Mus musculus	563340161	Oxtr-T2A-Cre;Ai14-293839	Inh_1	Aspiny_8	ME_Inh_20	191.794340279532	453.14102614701	6.21890547264	-6.44359502878	ME_Inh_20	ME 20	CS201906170_20		Dense axon, small dendrites L2/3, L4|RS non- adapting, delayed 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
565459685	Mouse	2947.638272594065	73.2983514510476		0.88617625848298	0.34992001975091397	42.78	1.0		596792784	7.0	203.266626553918	215.476634255155	full	25	56	2357	6	31	61.9624	364.482516113016	231.678905218519	0.1144	0.1144	0.28	148.86659196245898	False	3D Neuron Reconstruction morphology	2684.35310616871	2951.69581878138	257.90165891601697	Oxtr-T2A-Cre	Oxtr-2A-Cre;Ai14-293841.03.01.01	left	613	"""Lateral visual area, layer 5"""	VISl5	409	VISl	5	203.266626553918	6.0	25.0	0.88617625848298	1.0	full	596792786.0	657593401	-56.500003814697294	1.83114169842867		0.0310243185315152	170.0	12.3681618799806	36.1	27.7008310249307	92.3437848687172	9.31850666666667	-69.29812622070311	7612.0	9433.0	/external/mousecelltypes/prod929/specimen_565459685/min_xy_565459685.aff	8961.56571663837	1699.7690750071697	9055.508603691751	0.553137767415421	positive	0	0	0	0		sparsely spiny	/api/v2/well_known_file_download/662055379	/api/v2/well_known_file_download/566731799	/api/v2/well_known_file_download/566731801						Mus musculus	563340165	Oxtr-T2A-Cre;Ai14-293841	Inh_7	Aspiny_8	ME_Inh_25	146.279256171398	544.796952901671	2.44654303469	17.0071829703	ME_Inh_25	ME 25	CS201906170_25		L1-innervating ascending axon L2/3, L4 & ascending large axon L5|mid-width AP adapting 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
565462089	Mouse	4004.542585428508	85.7514528809735		0.8997460177203309	0.633833233761055	44.9210526315789	0.9906851497390419		614432108	5.0	215.836237942867	233.58226295139	full	19	45	1856	7	26	34.16	338.43932708629904	217.187241139385	0.1144	0.1144	0.28	507.837278843764	False	3D Neuron Reconstruction morphology	2132.0693628620397	4253.34944382935	702.403309157852	Oxtr-T2A-Cre	Oxtr-2A-Cre;Ai14-293841.05.02.01	right	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4	215.836237942867	7.0	19.0	0.8997460177203309	0.9906851497390419	full	614432110.0	657593428	-55.03125	1.04322985776502	-0.00017201987489725402	0.717111520399098	280.0	8.126993333305041	12.1014814814815	82.63451062006479	103.125110268593	10.3760933333333	-69.5199661254883	9446.0	7594.0	/external/mousecelltypes/prod929/specimen_565462089/min_xy_565462089.aff	8400.0	1134.04594106695	2892.53537140333	0.406953778848959	positive	0	0	0	0		aspiny	/api/v2/well_known_file_download/614442613	/api/v2/well_known_file_download/566733188	/api/v2/well_known_file_download/566733190						Mus musculus	563340165	Oxtr-T2A-Cre;Ai14-293841	Inh_10	Aspiny_8	ME_Inh_14	197.110444866687	383.786144838463	3.52112676056	6.50811948081	ME_Inh_14	ME 14	CS201906170_14		Dense axon, intersecting dendrites L4, L2/3|FS sustained & delayed/pausing	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
565855793	Mouse	3399.8096308985523	80.87923555227471		0.891590657427735	0.582929272181926	60.0952380952381	1.0		580260666	5.0	276.380693375116	301.090847595659	full	21	48	2691	6	27	69.5845	474.907005123025	298.538291884697	0.1144	0.1144	0.28	467.90359250198503	False	3D Neuron Reconstruction morphology	3133.6268697128803	5744.142769709879	878.339557359769	Oxtr-T2A-Cre	Oxtr-2A-Cre;Ai14-293837.05.01.01	left	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4	276.380693375116	6.0	21.0	0.891590657427735	1.0	full	580260668.0	659446223	-54.218753814697294	1.71678850736197	0.381691117343745	0.146428571428571	70.0	21.2115913546553	181.975	5.49526033795851	240.46874046325698	3.58602666666667	-67.5825042724609	7589.0	7590.0	/external/mousecelltypes/prod925/specimen_565855793/min_xy_565855793.aff	7953.0	905.923455703266	8176.33769950104	0.394036108237373	positive	0	0	0	0		sparsely spiny	/api/v2/well_known_file_download/662055111	/api/v2/well_known_file_download/566734601	/api/v2/well_known_file_download/566734603						Mus musculus	563340157	Oxtr-T2A-Cre;Ai14-293837	Inh_7	Aspiny_9	ME_Inh_26	164.282666034853	345.788235378281	4.37052267883	0.0	ME_Inh_26	ME 26	CS201906170_26		Ascending small axon L5, L4|mid-width AP transient/irregular 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
565863515	Mouse	6022.196077557722	75.7244704876783		0.880706088314919	0.8936328694709308	40.1470588235294	0.9995667846989951		661930403	10.0	294.046789561338	328.71302227139	full	51	110	4173	8	59	81.2	229.950333314244	455.062523184982	0.1144	0.1144	0.28	479.72368552661203	False	3D Neuron Reconstruction morphology	4896.79653543965	13781.053443410201	3230.65005298485	Oxtr-T2A-Cre	Oxtr-2A-Cre;Ai14-293837.04.01.02	left	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3	294.046789561338	8.0	51.0	0.880706088314919	0.9995667846989951	full	661930405.0	659446286	-44.156253814697294	4.83846422907983	0.0155885242319045	0.10893587994543	260.0	12.5531594425799	107.6325	9.290874038975222	45.781135559082	11.41392	-83.0712890625	7574.0	7584.0	/external/mousecelltypes/prod925/specimen_565863515/min_xy_565863515.aff	8618.0	569.716910571943	7852.87210119092	0.14232577562964802	positive	2	0	0	0	intact	spiny	/api/v2/well_known_file_download/661940722	/api/v2/well_known_file_download/566736226	/api/v2/well_known_file_download/566736228						Mus musculus	563340157	Oxtr-T2A-Cre;Ai14-293837	Exc_3	Spiny_1	ME_Exc_7	184.772906695442	121.572955662964	2.69978401728	-4.52022759264	ME_Exc_7	ME 27	CS201906170_27	L2/3 IT	Wide, short L2/3|RS adapting	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
565866518	Mouse	2705.585819404665	91.55545858033301		0.863968157284407	0.375703582891231	44.804347826086996	0.987527493024828		760010721	6.0	188.685223096193	221.48938314915299	full	23	52	2246	6	29	67.22800000000001	306.770910860199	216.05525730735002	0.1144	0.1144	0.28	225.83700614061001	False	3D Neuron Reconstruction morphology	2607.62333435988	3077.9241977849897	287.670057941184	Oxtr-T2A-Cre	Oxtr-2A-Cre;Ai14-293837.04.02.01	right	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3	188.685223096193	6.0	23.0	0.863968157284407	0.987527493024828	full	760010723.0	657593423	-51.4375	1.4475403048268702	0.00314926151171875	0.7819226449925492	340.0	5.0110575422139405	15.42	64.8508430609598	80.6251168251038	14.696079999999998	-74.2655792236328	5739.0	5746.0	/external/mousecelltypes/prod925/specimen_565866518/min_xy_565866518.aff	8732.28749172203	963.7510330248891	2692.4931716095	0.196109722533934	positive	2	0	0	0		aspiny	/api/v2/well_known_file_download/760011612	/api/v2/well_known_file_download/566736243	/api/v2/well_known_file_download/566736245						Mus musculus	563340157	Oxtr-T2A-Cre;Ai14-293837	Inh_13	Aspiny_7	ME_Inh_16	213.171764645421	190.196834892626	3.52156252735	7.28152985483	ME_Inh_16	ME 16	CS201906170_16		Descending dense, wide axon L2/3|FS delayed/pausing 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
565880475	Mouse	1627.505203205208	64.7305919186411		0.9186940580078921	0.388894030383493	65.1818181818182	0.9665347173916919		591275914	4.0	276.55951108137697	323.119076749636	full	11	26	1627	4	15	97.3297	527.473429228357	332.966473617431	0.1144	0.1144	0.28	119.211610125213	False	3D Neuron Reconstruction morphology	1897.38495920535	2318.6078167003798	234.387814820134	Vip-IRES-Cre	Vip-IRES-Cre;Ai14-294013.04.02.01	right	33	"""Primary visual area, layer 6a"""	VISp6a	385	VISp	6a	276.55951108137697	4.0	11.0	0.9186940580078921	0.9665347173916919	full	591275916.0	659449544	-48.03125	3.22415025248624	0.0196805376414111	0.413287311572047	50.0	8.05834428889918	33.3606896551724	29.975399499720897	162.500187754631	2.57925	-73.9775772094727	5736.0	5747.0	/external/mousecelltypes/prod926/specimen_565880475/min_xy_565880475.aff	8320.0	1310.145969398	3156.1163260925105	0.7725749369350601	positive	2	0	0	0		aspiny	/api/v2/well_known_file_download/662054098	/api/v2/well_known_file_download/566738181	/api/v2/well_known_file_download/566738183						Mus musculus	563768329	Vip-IRES-Cre;Ai14-294013	Inh_3	Aspiny_4	ME_Inh_3	217.538485492287	771.343555433314	2.88561028595999	6.44907762925	ME_Inh_3	ME 03	CS201906170_3		Descending axon, bidirectional dendrites|irregular 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
565888394	Mouse	3184.109648668747	73.16285138555179		0.877026060852744	0.63210730833871	42.4893617021277	0.998824603446308		580260267	5.0	234.56875206092602	302.009706428154	full	24	55	2124	7	31	93.7812	262.33831318455003	346.30512570763	0.1144	0.1144	0.28	334.121464386178	False	3D Neuron Reconstruction morphology	2474.04517274618	4917.72689768463	821.320248530678	Oxtr-T2A-Cre	Oxtr-2A-Cre;Ai14-293837.06.02.01	right	721	"""Primary visual area, layer 4"""	VISp4	385	VISp	4	234.56875206092602	7.0	24.0	0.877026060852744	0.998824603446308	full	580260273.0	659446340	-56.375003814697294	2.0412499479279598	0.230826824853185	0.0900754032110474	100.0	23.006690153606602	35.3666666666667	28.2752120640905	210.93761920929	5.30092666666667	-75.0470886230469	7602.0	7582.0	/external/mousecelltypes/prod929/specimen_565888394/min_xy_565888394.aff	8124.33017659254	930.412061325931	3306.22323278519	0.505794921091529	positive	5	0	0	0		sparsely spiny	/api/v2/well_known_file_download/580264430	/api/v2/well_known_file_download/566738207	/api/v2/well_known_file_download/566738209						Mus musculus	563340157	Oxtr-T2A-Cre;Ai14-293837	Inh_5	Aspiny_2	ME_Inh_24	196.444035679525	470.551746262192	3.68792562613	-1.79489652097999	ME_Inh_24	ME 24	CS201906170_24		Large ascending axon L5, L6|mid-width AP adapting & transient 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
566541912	Mouse	2426.5481705062757	93.08386065350979		0.8800276268753392	0.34177553735907207	52.5	0.999615545179322		591276550	3.0	127.1569748851	141.490619383661	full	8	22	981	6	14	46.6584	199.061240939891	180.76710125068502	0.1144	0.1144	0.28	150.91089588190098	False	3D Neuron Reconstruction morphology	1133.4214363640301	1218.13669297119	104.367383840767	Nkx2-1-CreERT2	Nkx2-1-CreERT2;Ai14 (IVSCC)-294491.03.01.01	left	305	"""Primary visual area, layer 6b"""	VISp6b	385	VISp	6b	127.1569748851	6.0	8.0	0.8800276268753392	0.999615545179322	full	591276552.0	592968091	-51.53125	3.3109132694305003	-0.00306004093771068	0.286893203883495	70.0	13.0879894654532	50.0389473684211	19.984433178366302	210.312455892563	3.69326666666667	-72.1218643188477	7586.0	7584.0	/external/mousecelltypes/prod936/specimen_566541912/min_xy_566541912.aff	8617.64837926385	1613.9243013351002	8321.50392850044	0.987957100200633	positive	2	0	0	0		aspiny	/api/v2/well_known_file_download/690877813	/api/v2/well_known_file_download/568455062	/api/v2/well_known_file_download/568455064						Mus musculus	565087387	Nkx2-1-CreERT2;Ai14 (IVSCC)-294491	Inh_1	Aspiny_19	ME_Inh_19	125.462422896133	898.110671180547	3.87254901960999	13.1489177281999	ME_Inh_19	ME 19	CS201906170_19	Lamp5 Lhx6	Dense axon, small dendrites L6|RS non- adapting, delayed 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
566647353	Mouse	3111.339680449912	74.5818076881925		0.8821480932594709	0.48332163595867894	39.1304347826087	0.998413492711128		585893455	4.0	134.029164263193	161.68274152596902	full	23	55	2044	9	32	47.3396	235.761977965427	220.870543236082	0.1144	0.1144	0.28	419.085208701771	False	3D Neuron Reconstruction morphology	2335.78092224107	3542.2231758172707	427.92801735979	Nos1-CreERT2	Nos1-CreERT2;Ai14-294361.05.01.01	left	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3	134.029164263193	9.0	23.0	0.8821480932594709	0.998413492711128	full	585893457.0	657593395	-52.593753814697294	3.30701774189508	-0.15362002543255598	0.262068963209113	30.0	13.040720699467402	168.695	5.927857968523071	166.093751788139	4.72610666666667	-60.3499908447266	7591.0	5757.0	/external/mousecelltypes/prod967/specimen_566647353/min_xy_566647353.aff	8370.82609441041	646.73237967599	3496.30239286911	0.18514937523834002	positive	0	0	0	0		aspiny	/api/v2/well_known_file_download/662054209	/api/v2/well_known_file_download/568097702	/api/v2/well_known_file_download/568097704						Mus musculus	565087367	Nos1-CreERT2;Ai14-294361	Inh_3	Aspiny_17	ME_Inh_20	171.972651984306	203.860970084646	3.98733167764	2.87318195055	ME_Inh_20	ME 20	CS201906170_20		Dense axon, small dendrites L2/3, L4|RS non- adapting, delayed 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
566671538	Mouse	1424.3510222088128	76.9035862200615		0.877449058767211	0.46188085371050897	40.8448275862069	1.0		650485582	7.0	287.119724083125	321.714308016301	full	29	60	2421	2	31	93.1602	477.001856403025	256.159597536347	0.1144	0.1144	0.28	232.899829171386	False	3D Neuron Reconstruction morphology	2830.9477712200105	4096.82647531559	485.03563687924895	Chrna2-Cre_OE25	Chrna2-Cre_OE25;Ai14(IVSCC)-294465.05.01.01	left	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3	287.119724083125	2.0	29.0	0.877449058767211	1.0	full	650485584.0	592968210	-52.09375	2.3637363305381602	0.0596904830788553	0.0629230769230769	90.0	14.566630015413498	184.133333333333	5.43084721216511	243.593826889992	5.6146	-68.3530731201172	5736.0	5755.0	/external/mousecelltypes/prod921/specimen_566671538/min_xy_566671538.aff	8182.01975192279	1043.9899294289999	8700.897540427259	0.34420147591107003	positive	5	0	0	0		aspiny	/api/v2/well_known_file_download/650488269	/api/v2/well_known_file_download/568097767	/api/v2/well_known_file_download/568097772						Mus musculus	565087402	Chrna2-Cre_OE25;Ai14(IVSCC)-294465	Inh_7	Aspiny_13	ME_Inh_2	150.486317016986	307.830459275213	2.77180958777	1.99882521507999	ME_Inh_2	ME 02	CS201906170_2		Descending axon, bidirectional dendrites L2/3|transient & irregular, sharp sag 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
566678900	Mouse	1947.306984467733	71.18852128038141		0.9105443508094829	0.225075681508145	56.6875	0.9894891078116891		700422073	3.0	182.396575207239	221.953287144748	full	8	22	1014	6	14	62.8522	246.735735865545	301.42678445141	0.1144	0.1144	0.28	80.39709317279309	False	3D Neuron Reconstruction morphology	1176.3771055930301	832.5059921596201	46.0768783457886	Nkx2-1-CreERT2	Nkx2-1-CreERT2;Ai14 (IVSCC)-294490.02.02.01	right	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3	182.396575207239	6.0	8.0	0.9105443508094829	0.9894891078116891	full	700422075.0	659445786	-51.9375	1.51416159820763	-0.000117106647373646	0.8305717390752589	350.0	9.33769769319774	8.813571428571429	113.46138260799101	50.0003807246685	11.86022	-68.0404891967773	7579.0	5754.0	/external/mousecelltypes/prod921/specimen_566678900/min_xy_566678900.aff	9300.0	806.892723149726	3255.3278195879802	0.17693319052315	positive	0	0	0	0		aspiny	/api/v2/well_known_file_download/700464317	/api/v2/well_known_file_download/568562777	/api/v2/well_known_file_download/568562779						Mus musculus	565087382	Nkx2-1-CreERT2;Ai14 (IVSCC)-294490	Inh_10	Aspiny_7	ME_Inh_14	221.223490149783	182.308776353599	3.33352064545	18.8675070941	ME_Inh_14	ME 14	CS201906170_14		Dense axon, intersecting dendrites L4, L2/3|FS sustained & delayed/pausing	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
566761793	Mouse	2102.599391992452	74.6210888508116		0.8353652830656441	0.41418054635745005	36.0416666666667	0.997497066642448		596793119	6.0	149.266422413214	184.640689326382	full	24	53	1790	5	29	57.3689	198.252671442571	238.955293579371	0.1144	0.1144	0.28	132.04210875459998	False	3D Neuron Reconstruction morphology	2076.90773472597	2721.28202695199	292.277279725585	Chrna2-Cre_OE25	Chrna2-Cre_OE25;Ai14(IVSCC)-294467.03.01.01	left	565	"""posteromedial visual area, layer 5"""	VISpm5	533	VISpm	5	149.266422413214	5.0	24.0	0.8353652830656441	0.997497066642448	full	596793121.0	592968272	-61.593753814697294	1.9454791284911999	0.0240650777895915	0.5245535714285721	50.0	18.127468027407602	29.9925	33.341668750521	230.468943715096	2.50162	-71.961540222168	7592.0	5731.0	/external/mousecelltypes/prod921/specimen_566761793/min_xy_566761793.aff	8709.35966923039	754.798058359076	7149.54193772529	0.6573345305732871	positive	5	0	0	0		aspiny	/api/v2/well_known_file_download/596796683	/api/v2/well_known_file_download/568579718	/api/v2/well_known_file_download/568579721						Mus musculus	565087412	Chrna2-Cre_OE25;Ai14(IVSCC)-294467	Inh_6	Aspiny_2	ME_Inh_24	144.261393390182	632.809683293718	4.28342571255	17.6458503343	ME_Inh_24	ME 24	CS201906170_24		Large ascending axon L5, L6|mid-width AP adapting & transient 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
567007144	Mouse	1513.172793706013	89.3796314364778		0.839265201119248	0.482814107869138	41.1842105263158	1.0		659296496	6.0	379.46712241543406	478.50752693733597	full	19	42	1656	4	23	97.1199	433.99054540340796	212.07051725587502	0.1144	0.1144	0.28	329.696621174902	False	3D Neuron Reconstruction morphology	1901.1043934517897	2881.35941138224	348.215062003631	Vip-IRES-Cre	Vip-IRES-Cre;Ai14-294014.04.02.01	right	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3	379.46712241543406	4.0	19.0	0.839265201119248	1.0	full	659296502.0	659449496	-54.968753814697294	3.4442149328127796	0.0180871916410638	0.295554492529732	30.0	25.956643709734003	36.382857142857105	27.4854719648186	290.78134894371004	2.2201299999999997	-66.60931396484379	5738.0	7581.0	/external/mousecelltypes/prod921/specimen_567007144/min_xy_567007144.aff	8700.0	928.136260869609	3146.13030694063	0.36365722510930104	positive	2	0	0	0		aspiny	/api/v2/well_known_file_download/659302607	/api/v2/well_known_file_download/568584641	/api/v2/well_known_file_download/568584643						Mus musculus	565087352	Vip-IRES-Cre;Ai14-294014	Inh_3	Aspiny_16	ME_Inh_1	248.299149114371	378.850610237198	3.60379283751	9.05190693208	ME_Inh_1	ME 01	CS201906170_1		Descending axon, bidirectional dendrites L2/3, L4|irregular/sustained 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
567029686	Mouse	2487.779302960225	86.50926209474791		0.835723158132666	0.46365454672762496	42.875	0.957625863353853		649553736	6.0	135.21745596956	181.318578765765	full	20	45	1783	5	25	58.461999999999996	165.34196463868298	233.74548566849302	0.1144	0.1144	0.28	245.51477969656202	False	3D Neuron Reconstruction morphology	1978.6436633097896	2883.72085115755	336.958001428879	Nkx2-1-CreERT2	Nkx2-1-CreERT2;Ai14 (IVSCC)-294488.04.02.01	right	821	"""Primary visual area, layer 2/3"""	VISp2/3	385	VISp	2/3	135.21745596956	5.0	20.0	0.835723158132666	0.957625863353853	full	649553738.0	592968472	-51.718753814697294	1.85567921079375	0.0519230769230756	0.5515384615384621	50.0	18.1549428351819	31.1999999999999	32.0512820512822	246.87498807907102		-60.223876953125	5740.0	7585.0	/external/mousecelltypes/prod921/specimen_567029686/min_xy_567029686.aff	8869.854426671829	532.743828048784	3852.8175832443103	0.150336403595431	positive	2	0	0	0		aspiny	/api/v2/well_known_file_download/690851583	/api/v2/well_known_file_download/568588898	/api/v2/well_known_file_download/568588900						Mus musculus	565087372	Nkx2-1-CreERT2;Ai14 (IVSCC)-294488																			
567312865	Mouse	7486.918018041109	85.367760603432		0.7661318207238791	0.500666287998586	70.1282051282051	1.0		647838092	5.0	279.700520780512	321.542383450866	full	39	85	5649	7	46	70.8243	504.34768629684504	398.69534608964995	0.1144	0.1144	0.28	429.124752530972	False	3D Neuron Reconstruction morphology	6502.105671888299	10233.5434827511	1317.07761361283	Chrna2-Cre_OE25	Chrna2-Cre_OE25;Ai14(IVSCC)-294916.03.01.01	left	778	"""Primary visual area, layer 5"""	VISp5	385	VISp	5	279.700520780512	7.0	39.0	0.7661318207238791	1.0	full	647838094.0	659441282	-51.312503814697294	2.2900726578091697	0.04512824187245299	0.16447368769236098	110.0	17.4590548658826	73.38222222222221	13.6272787838411	161.718636751175	5.483219999999999	-71.17376708984379	9428.0	9423.0	/external/mousecelltypes/prod944/specimen_567312865/min_xy_567312865.aff	8981.97066452876	1195.6163899230198	3543.7961596919104	0.7230471649360749	positive	0	0	0	0		sparsely spiny	/api/v2/well_known_file_download/662055537	/api/v2/well_known_file_download/569475924	/api/v2/well_known_file_download/569475926						Mus musculus	566650243	Chrna2-Cre_OE25;Ai14(IVSCC)-294916	Inh_6	Aspiny_12	ME_Inh_25	148.695227104228	746.70083999407	3.12602433119	25.0856261188	ME_Inh_25	ME 25	CS201906170_25		L1-innervating ascending axon L2/3, L4 & ascending large axon L5|mid-width AP adapting 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
567320213	Mouse	2874.6038756136686	83.34225468491721		0.9228982899712791	0.6001526257122299	35.7321428571429	0.9956662249179581		645163638	6.0	246.175534829723	250.27333150983398	full	28	62	2071	6	34	85.3606	177.255007203278	381.57148932507005	0.1144	0.1144	0.28	370.289350707559	False	3D Neuron Reconstruction morphology	2444.54689494715	4613.501300719579	710.3546868417341	Chrna2-Cre_OE25	Chrna2-Cre_OE25;Ai14(IVSCC)-294916.05.02.02	right	565	"""posteromedial visual area, layer 5"""	VISpm5	533	VISpm	5	246.175534829723	6.0	28.0	0.9228982899712791	0.9956662249179581	full	645163640.0	592968920	-55.531253814697294	1.65496471287911	0.244985703323246	0.34282993942992895	50.0	28.2645841898491	38.42	26.0281103591879	286.718547344208	2.37633333333333	-66.97903442382811	9429.0	7579.0	/external/mousecelltypes/prod944/specimen_567320213/min_xy_567320213.aff	8250.80321939769	984.5316619037959	3792.68812985299	0.702178282284067	positive	2	0	0	0		sparsely spiny	/api/v2/well_known_file_download/584255176	/api/v2/well_known_file_download/569475932	/api/v2/well_known_file_download/569475934						Mus musculus	566650243	Chrna2-Cre_OE25;Ai14(IVSCC)-294916	Inh_5	Aspiny_2	ME_Inh_24	196.361697900584	665.197799137276	3.71499775552	2.75416676605	ME_Inh_24	ME 24	CS201906170_24		Large ascending axon L5, L6|mid-width AP adapting & transient 	Nathan Gouwens	10.1038/s41593-019-0417-0	primary visual cortex	UBERON_0002436	CCN201906170	Mouse	Morphology|Electrophysiology
